"","Pool_ID","lat","long","DistRC_m","Depth_cm","SurfArea_cm2","Volume_cm3","Pct_Shaded","Notes","MaxRTemp_Z","Depth_Z","Pct_Shaded_Z","fit","se.fit"
"379","382",37.52553639,-77.45661869,"47.78177221",6.625,"357.66602","2369.537",0.2,"-",0,-0.771243651138172,0.17027117346927,35.1466409252722,1.31613841955412
"387","390",37.52560029,-77.45663509,"38.94282047",7.125,"4354.247","30479.73",0,"-",0,-0.752827900110079,-0.539498512914512,33.8653231683917,2.68056247775221
"389","392",37.52570038,-77.45661037,"27.88887454",9,"1072.068","9648.616",0,"-",0,-0.683768833754731,-0.539498512914512,33.5161934394016,1.31180112631172
"396","399",37.52600462,-77.45648535,"1.634511531",18.30729167,"1101.651898","21568.25204",0,"-",0,-0.340967301473604,-0.539498512914512,33.0549521432739,2.67478127767283
"397","400",37.526,-77.456,"11.02135686",9.1875,"4337.62313","46617.90237",0.11,"-",0,-0.676862927119196,-0.149125185403432,33.1677401814433,2.67492874522851
"401","404",37.52614656,-77.45654834,"18.58447562",6.25,"3242.124","19452.74",0.38,"-",0,-0.785055464409242,0.809063891214674,32.026345109608,2.68264958900067
"404","407",37.52609604,-77.45628713,"4.898830407",18.25625,"1261.820714","22632.58297",0,"-",0,-0.34284724284716,-0.539498512914512,33.0586510890412,2.6747985083746
"406","409",37.52609396,-77.45636295,"0.12523139",8.075,"3010.666805","24512.78665",0.25,"-",0,-0.717837973156703,0.347713595065215,32.5485434076724,2.67545319561958
"411","414",37.52619688,-77.4561778,"1.39099936",12.75,"4418.650067","56337.78836",0,"-",0,-0.545650701044034,-0.539498512914512,33.4576842737171,2.67715101550672
"415","418",37.52608869,-77.45609508,"19.00912769",25.125,"9151.851966","229965.2662",0,"-",0,-0.0898608630987339,-0.539498512914512,31.3951797689009,1.30859582591074
"418","421",37.52622629,-77.45612907,"1.534884781",11.5,"3848.451","42332.96",0,"-",0,-0.591690078614266,-0.539498512914512,33.5482706947559,2.6778211756576
"419","422",37.526,-77.456,"1.312715693",8.640625,"1295.514337","10654.62533",0,"-",0,-0.697005154806173,-0.539498512914512,33.7554871328821,2.67954318641417
"420","423",37.52621517,-77.45619729,"1.968059073",9.944444444,"680.8093074","6690.954161",0,"-",0,-0.648983526273591,-0.539498512914512,33.6610004631919,2.678725376944
"421","424",37.52624099,-77.4562018,"5.118439338",65.83333333,"30699.9048","2175275.046",0.02,"-",0,1.40948819964906,-0.468521544276134,29.5201554705596,2.69311434160354
"422","425",37.52624552,-77.45601736,"5.139352706",30.75,"8387.790552","259743.2897",0.11,"-",0,0.117316335967312,-0.149125185403432,33.6898781830996,0.9955953659497
"423","426",37.52634165,-77.45622652,"17.89102317",39.625,"6470.895","252364.9",0.01,"-",0,0.444195916715961,-0.504010028595323,31.4626741009483,2.67446840015807
"426","429",37.52635485,-77.45609912,"12.48018594",23.4,"7092.538116","154021.5575",0,"-",0,-0.153395204145655,-0.539498512914512,32.6858879664666,2.67348529286898
"428","431",37.5264129,-77.45598171,"15.24169113",6.925,"1974.255363","13671.71839",0.28,"-",0,-0.760194200521316,0.454179048022783,32.479563762964,2.67700829990385
"429","432",37.5264146,-77.45595533,"14.38120165",25,"5084.66771","127116.693",0,"-",0,-0.0944648008557571,-0.539498512914512,35.6900254558671,1.32964400384478
"431","434",37.52641498,-77.45587119,"10.98017888",7.125,"4976.283","34833.98",0.17,"-",0,-0.752827900110079,0.0638057205117027,33.0154404761855,2.67524237296195
"432","435",37.52640348,-77.45588093,"9.879366055",6.75,"5497.787","32986.72",0,"-",0,-0.766639713381149,-0.539498512914512,33.8924990947033,2.68082605093609
"433","436",37.52660875,-77.45586335,"35.94516327",11,"3628.54","39913.93",0.01,"-",0,-0.610105829642359,-0.504010028595323,33.5348210880618,2.67759216522542
"434","437",37.52662251,-77.45587927,"38.39384172",3.375,"5382.33361","16147.0008",0.34,"-",0,-0.890946032820776,0.667109953937917,32.4271524367538,2.68300174131027
"436","439",37.5266112,-77.45587689,"36.82050281",7.25,"871.792","6102.544",0,"-",0,-0.748223962353056,-0.539498512914512,33.8562645262878,2.68047562263235
"438","441",37.52655597,-77.45602711,"35.77299394",10.625,"2667.998","26679.98",0,"-",0,-0.623917642913429,-0.539498512914512,33.6116811894831,2.6783202112277
"440","443",37.52655126,-77.45575734,"24.09594334",12.83333333,"2039.941036","25787.37098",0.59,"-",0,-0.54258140932879,1.55432206191764,30.5289021576917,2.69540193163812
"443","446",37.52676256,-77.45562163,"46.63956659",5.458333333,"2944.719587","15412.65443",0.02,"-",0,-0.814213736882666,-0.468521544276134,33.8858531226042,2.68058751850887
"445","448",37.52667548,-77.45544955,"28.53331682",19.925,"12337.03435","245815.4094",0.15,"-",0,-0.2813846737909,-0.00717124812667553,32.2031284311696,2.67083345312755
"446","449",37.52665418,-77.45545668,"26.00407139",27.75,"4498.29102","124827.576",0,"-",0,0.00682182979875402,-0.539498512914512,26.8739753916209,1.37380479964216
"447","450",37.5266489,-77.45553986,"28.51932219",28.75,"6635.044","185781.2",1,"-",0,0.0436533318549399,3.0093499190044,27.471267893907,2.80457081127918
"448","451",37.52675502,-77.45547831,"40.116295",13,"5538.628","72002.16",0.71,"-",0,-0.536442825529987,1.98018387374791,30.4187102647494,1.02849626755298
"451","454",37.52673674,-77.45541271,"35.17752069",41.75,"4273.4375","178416.0156",0.59,"-",0,0.522462858585356,1.55432206191764,28.7292466477647,1.31756707257444
"453","456",37.52680008,-77.45538252,"42.35147927",8.664772727,"3056.876967","28636.26834",0.24,"-",0,-0.69611575774952,0.312225110746026,34.1597330678494,1.32010813731274
"454","457",37.52681063,-77.45519285,"36.42220814",26,"1914.800722","49784.81878",0.12,"-",0,-0.0576332987995712,-0.113636701084243,31.9156081475205,2.67046392489477
"455","458",37.52672694,-77.45525631,"27.85199083",14.25,"3166.725","44334.16",0.03,"-",0,-0.490403447959755,-0.433033059956945,33.2007053368738,2.67508940620414
"457","460",37.52693466,-77.45522827,"54.11891651",1.5,"6484.247237","9726.370856",0.94,"-",0,-0.960005099176125,2.79641901308926,29.5314574691557,2.802630193637
"462","465",37.5269822,-77.45474246,"38.54623431",26.25,"1193.805208","31337.38672",0.48,"-",0,-0.0484254232855248,1.16394873440656,30.1528673429653,2.68992985542673
"464","467",37.52644501,-77.45662399,"56.78081168",6.0625,"6569.8555","35236.89",0.95,"-",0,-0.791961371044777,2.83190749740845,29.184930186641,2.77650192895837
"465","468",37.52644172,-77.45663885,"57.44736927",10,"1521.316333","14195.28667",0.81,"-",0,-0.646937331698545,2.33506871693981,29.6260986989678,2.73149966856552
"469","472",37.52656165,-77.4565215,"62.496626",12.875,"9610.1319","97656.4075",0.4,"-",0,-0.541046763287011,0.880040859853052,31.4672378097839,2.67909539720435
"472","475",37.52634231,-77.45610585,"11.11985014",28.25,"2093.8715","58628.4021",0.11,"-",0,0.025237580826847,-0.149125185403432,31.8030140584923,2.67054583443067
"480","483",37.52575918,-77.4571897,"8.615911898",11.375,"5422.36328","61679.382",0,"-",0,-0.596294016371289,-0.539498512914512,35.8677449789593,1.3179764046376
"482","485",37.52572827,-77.45710889,"0.71176584",36.90625,"1623.221563","59067.71145",0,"-",0,0.344060270500706,-0.539498512914512,31.7071016871425,2.67411079844835
"483","486",37.52635267,-77.4570478,"74.76490874",4.75,"1662.59766","7897.339",0.97,"-",0,-0.840302717493521,2.90288446604683,25.1770044973787,1.42604022046966
"484","487",37.52634683,-77.45705992,"74.89981671",12.83333333,"6480.05833","81409.41047",0.63,"-",0,-0.54258140932879,1.6962759991944,31.5851257128499,1.32936428609624
"485","488",37.5265042,-77.45684007,"78.25151283",26.234375,"6820.790373","181430.3227",1,"-",0,-0.0490009155051527,3.0093499190044,27.633517891431,2.78842225191734
"486","489",37.52642109,-77.45678707,"65.37645602",11.975,"3172.85137","46262.70337",0.94,"-",0,-0.574195115137578,2.79641901308926,28.8508419555413,2.7522197439284
"487","490",37.526403,-77.45677661,"62.63918634",22.5,"6822.754","150100.6",0.26,"-",0,-0.186543555996222,0.383202079384405,38.3075881733012,1.39410251661576
"488","491",37.52640356,-77.4567942,"63.85942412",19.29166667,"2847.592","54361.85667",0.29,"-",0,-0.304711291637046,0.489667532341972,31.5619441821574,2.6730387048647
"489","492",37.52639715,-77.45683389,"65.74258823",6.5,"1583.363","9500.176",0.06,"-",0,-0.775847588895195,-0.326567606999377,33.6103588225341,2.67798359233087
"492","495",37.52635503,-77.456827,"60.5171969",21.6,"3872.012946","83635.47962",0.08,"-",0,-0.219691907846789,-0.255590638360999,32.4256194742935,2.67135597188109
"493","496",37.52635182,-77.4568163,"59.45113343",8.0625,"954.2587685","7693.711321",0.32,"-",0,-0.718298366932405,0.596132985299539,32.1999958403049,2.67776562432107
"497","500",37.52605281,-77.45688,"29.76651225",12.375,"10310.05859","127586.975",0,"-",0,-0.559462514315104,-0.539498512914512,38.1595743150424,1.35322376278989
"498","501",37.52600361,-77.45687406,"23.58881964",5.75,"1041.438","5207.19",0,"-",0,-0.803471215437335,-0.539498512914512,32.8977423072452,1.31253900954009
"499","502",37.5260087,-77.45685956,"23.42632069",6.25,"1138.827","6832.964",0,"-",0,-0.785055464409242,-0.539498512914512,33.9287336631188,2.68118449825699
"501","504",37.52601662,-77.45683603,"22.77636984",9.5,"19383.54492","184143.677",0,"-",0,-0.665353082726638,-0.539498512914512,32.7120966040051,1.30547783741481
"505","508",37.5256012,-77.45678065,"31.58163162",7,"4382.32422","30676.27",0.31,"-",0,-0.757431837867103,0.56064450098035,36.5808373026474,1.35206163154502
"506","509",37.526,-77.457,"32.77671919",7,"30784.47","215491.3",0.31,"-",0,-0.757431837867103,0.56064450098035,32.3242868002758,2.67809970031467
"507","510",37.52557444,-77.45697887,"25.07363283",10.5,"15279.54102","160435.181",0.05,"-",0,-0.628521580670452,-0.362056091318566,35.1999194149758,1.31820135446627
"508","511",37.52547219,-77.45677637,"47.99101204",30.5,"2043.606","62304.065",0,"-",0,0.108108460453265,-0.539498512914512,30.3315952696461,0.990845367696434
"513","517",37.52562137,-77.45657515,"39.35941697",43.875,"26612.43","1144335",0,"-",0,0.600729800454751,-0.539498512914512,31.2020823898512,2.67673975139303
"514","518",37.52621633,-77.45655447,"26.83718281",4.75,"955.0442","3820.177",0.38,"-",0,-0.840302717493521,0.809063891214674,33.8262702656406,1.32941524445087
"523","527",37.52565287,-77.45635791,"49.85706272",7.25,"1182.024236","8569.67571",0,"-",0,-0.748223962353056,-0.539498512914512,33.8562645262878,2.68047562263235
"524","528",37.52570282,-77.45632939,"46.07343911",5.25,"6647.61005","33238.0503",0,"-",0,-0.821886966465428,-0.539498512914512,34.0012027999498,2.68192543701714
"529","533",37.52546712,-77.45606742,"89.99365547",14.75,"4652.306","67470.805",0.13,"-",0,-0.471987696931662,-0.0781482167650537,32.6707381922906,2.67224808467777
"530","534",37.52548352,-77.45604579,"89.55772342",28.5,"6715.154297","191381.8975",0.46,"-",0,0.0344454563408934,1.09297176576819,30.0949998730005,2.69075332114025
"531","535",37.52553996,-77.45608406,"80.64929757",31,"2657.3945","83324.86",0,"-",0,0.126524211481358,-0.539498512914512,32.1351225265508,2.67311117839522
"532","536",37.52604336,-77.45605126,"27.02503512",13.71875,"14021.712","169737.89",0,"-",0,-0.509970183427104,-0.539498512914512,33.387479797412,2.67666625394244
"537","541",37.52629063,-77.45587889,"4.929816547",20.1875,"2764.6015","53840.615",0,"-",0,-0.271716404501152,-0.539498512914512,32.9186950685363,2.67420520013243
"538","542",37.52628046,-77.45588626,"5.955977405",11.375,"1389.16016","15801.697",0,"-",0,-0.596294016371289,-0.539498512914512,34.3537944320876,1.30794684943345
"539","543",37.52626933,-77.45586867,"8.128466478",17.5,"30201.70098","528529.7671",0,"-",0,-0.370701066277151,-0.539498512914512,33.1134558737697,2.67506366096621
"540","544",37.52629686,-77.45591954,"2.45148756",19.125,"3023.783","57451.88",0.15,"-",0,-0.310849875435849,-0.00717124812667553,32.2601470714258,2.67096458559239
"541","545",37.5263272,-77.45597254,"3.682189435",3.125,"1343.03086","4029.09258",0,"-",0,-0.900153908334823,-0.539498512914512,34.1551997157158,2.68360626878897
"544","548",37.52624394,-77.45592358,"9.190451788",15.25,"2161.416","32421.24",0,"-",0,-0.453571945903569,-0.539498512914512,33.2765114316395,2.67596170620915
"546","550",37.52607045,-77.45601865,"26.30754836",16.75,"2332.632545","39071.59513",0.02,"-",0,-0.39832469281929,-0.468521544276134,33.0693561841654,2.67448759150736
"549","553",37.52600485,-77.45592381,"40.08436192",9,"2325.43945","20928.955",0,"-",0,-0.683768833754731,-0.539498512914512,34.6954011517891,1.31310093503983
"551","555",37.52602446,-77.45588959,"39.22588642",6.125,"483.8053","2902.832",0,"-",0,-0.789659402166265,-0.539498512914512,33.9377923052227,2.68127536268335
"554","558",37.52548916,-77.45599916,"91.98467836",29.6875,"7767.588","229893.9",0.89,"-",0,0.0781828650326141,2.61897659149332,24.5687207227209,1.32651291273512
"555","559",37.52549632,-77.45599322,"91.56391248",19.5,"4644.844473","90066.32007",0.82,"-",0,-0.297038062164779,2.37055720125899,28.949981777657,2.72789564163902
"561","565",37.52612003,-77.45574693,"32.60452176",17.875,"3325.375824","59441.09285",0,"-",0,-0.356889253006081,-0.539498512914512,33.0862799474581,2.67492987220599
"563","567",37.52613857,-77.45568846,"32.5816625",25.125,"6104.115","152602.9",0.03,"-",0,-0.0898608630987339,-0.433033059956945,32.4152044182473,2.67213508053666
"566","570",37.52625331,-77.45575216,"14.99695856",77,"8821.592","679262.6",0,"-",0,1.82077330606591,-0.539498512914512,28.8015422323233,2.71047479753486
"568","572",37.52687699,-77.4554814,"56.29404429",75,"706.8583","53014.38",0.99,"-",0,1.74711030195354,2.97386143468521,24.5328685122989,3.60638749865446
"570","574",37.52689641,-77.4554215,"56.53897857",27,"24127.43","651440.7",0.05,"-",0,-0.0208017967433854,-0.362056091318566,32.1829559930513,2.67141746402015
"572","576",37.52669383,-77.45547379,"31.88510524",19,"1112.06055","21129.15",0.4,"-",0,-0.315453813192872,0.880040859853052,30.2846575262432,1.30942085636198
"577","581",37.52653711,-77.45544123,"9.99503296",7.3125,"2463.009","17241.06",0,"-",0,-0.745921993474544,-0.539498512914512,33.8517352052358,2.68043238308895
"581","585",37.52649263,-77.4555527,"8.439586471",20.375,"4860.82929","98245.0847",0,"-",0,-0.264810497865617,-0.539498512914512,32.9051071053805,2.67415401497419
"582","586",37.52636394,-77.4555016,"10.47545614",56.125,"1278.628","71603.18",0,"-",0,1.05191570064303,-0.539498512914512,30.3143354636711,2.68514926537746
"584","589",37.52629985,-77.45551134,"18.53751563",5.5,"1017.090622","5593.998419",0,"-",0,-0.812679090951381,-0.539498512914512,33.9830855157421,2.68173719784188
"585","590",37.52638656,-77.45541889,"10.68910278",24.125,"5843.362336","140971.1163",0,"-",0,-0.12669236515492,-0.539498512914512,32.6333478422641,2.67336897672343
"586","591",37.52638072,-77.45549162,"8.651898617",12.75,"5739.689778","73181.04467",0.15,"-",0,-0.545650701044034,-0.00717124812667553,32.7145143609673,2.67273752779597
"587","592",37.52622839,-77.45553416,"27.0654855",9.75,"5554.336","49989.02",0.06,"-",0,-0.656145207212591,-0.326567606999377,33.3763887152973,2.67610801438916
"588","593",37.52628155,-77.45555745,"19.16799796",8.125,"466.5265091","3790.527886",0,"-",0,-0.715996398053893,-0.539498512914512,33.7928540315606,2.67988167828208
"589","594",37.52625403,-77.45546951,"26.18494152",22.4375,"644.026494","14450.34446",0,"-",0,-0.188845524874733,-0.539498512914512,32.7556395106665,2.67366597657834
"592","597",37.52611045,-77.45557148,"41.0487986",3.75,"518.3627878","1943.860454",0,"-",0,-0.877134219549707,-0.539498512914512,34.1099065051964,2.68309690511607
"596","601",37.52587777,-77.45526126,"83.76012796",18.625,"6673.52827","123113.7129",0.31,"-",0,-0.329265626463942,0.56064450098035,31.5105630567871,2.67374982953318
"597","602",37.52587079,-77.45526981,"84.34824057",5.75,"980.1769079","5636.017221",0.24,"-",0,-0.803471215437335,0.312225110746026,32.7625030022136,2.67671142337011
"599","604",37.52582951,-77.45535324,"86.56405291",14.1875,"785.3982","10995.57",0.26,"-",0,-0.492705416838267,0.383202079384405,35.0627941123669,1.3317454315107
"600","605",37.52593162,-77.4552218,"78.19225445",2.75,"4665.265091","12829.479",0.06,"-",0,-0.913965721605892,-0.326567606999377,33.8803243308843,2.68051956763187
"601","606",37.52596781,-77.45524961,"72.35405865",23,"21441.36986","493151.5068",0,"-",0,-0.168127804968129,-0.539498512914512,32.714875621199,2.67355674417133
"602","607",37.52602794,-77.45522204,"65.5011349",6.958333333,"3279.822667","22347.19667",0.02,"-",0,-0.758966483798387,-0.468521544276134,33.7773885846598,2.67955421946785
"603","608",37.52593068,-77.45528716,"75.7940323",20.5,"397.4114707","8146.935149",0.18,"-",0,-0.260206560108593,0.0992942048308917,32.0153658475272,2.67080804112224
"604","609",37.52611648,-77.45540791,"46.67184663",11.375,"1960.353816","22299.02466",0,"-",0,-0.596294016371289,-0.539498512914512,33.5573293368598,2.67789095813658
"605","610",37.52614626,-77.45538747,"43.53942142",4.9375,"173.5729941","857.0166584",0,"-",0,-0.833396810857986,-0.539498512914512,34.0238494052095,2.68216355165811
"606","611",37.52615418,-77.45540909,"41.66239898",6,"565.4866776","3392.920066",0.11,"-",0,-0.794263339923288,-0.149125185403432,36.6759013336549,1.33245828650407
"607","612",37.52619301,-77.45537938,"37.69642874",12.125,"2078.16354","25197.73293",0,"-",0,-0.56867038982915,-0.539498512914512,33.5029774842365,2.67747980720937
"608","613",37.52618057,-77.45538937,"38.94921657",3.5,"414.6902303","1451.415806",0,"-",0,-0.886342095063753,-0.539498512914512,34.1280237894041,2.6832991512292
"609","614",37.52628607,-77.45525223,"30.35077402",13.625,"1753.008701","23884.74355",0,"-",0,-0.513423136744871,-0.539498512914512,33.39427377899,2.67671184484602
"610","615",37.52627684,-77.45524914,"31.68613156",5.125,"988.0308896","5063.658309",0,"-",0,-0.826490904222451,-0.539498512914512,34.0102614420537,2.68202030749042
"611","616",37.52625987,-77.4552672,"33.22264051",26.25,"1919.513","49907.34",0,"-",0,-0.0484254232855248,-0.539498512914512,31.5672310629957,1.30759983442442
"612","617",37.5263249,-77.45527576,"24.3303482",9.5,"2348.340509","22309.23483",0.08,"-",0,-0.665353082726638,-0.255590638360999,33.2947788983326,2.67556342908004
"613","618",37.5263085,-77.45530024,"25.5447928",9.75,"1382.300768","13477.43248",0,"-",0,-0.656145207212591,-0.539498512914512,33.6750916842102,2.67884387399478
"614","619",37.52629418,-77.45529929,"27.46762251",15,"14297.91148","203885.4923",0,"-",0,-0.462779821417616,-0.539498512914512,30.8223816246579,1.32490305181386
"615","620",37.5264551,-77.45524605,"8.33516041",7.05,"1193.805","8356.636",0,"-",0,-0.755590262764293,-0.539498512914512,31.2257565969322,1.31795811765839
"616","621",37.52639252,-77.45538604,"11.17249952",18.75,"2144.136986","40202.56849",0,"-",0,-0.324661688706919,-0.539498512914512,33.0228694527309,2.67463535742538
"617","622",37.52640119,-77.45532923,"12.22290727",26.10227273,"2441.731488","69267.60146",0,"-",0,-0.0538664405342845,-0.539498512914512,32.4900565942415,2.67313816857398
"618","623",37.52639874,-77.45534492,"11.94016347",17.9375,"979.39151","16649.6557",0,"-",0,-0.35458728412757,-0.539498512914512,33.0817506264061,2.67490801550769
"619","624",37.52639195,-77.45530856,"14.23687695",7.125,"794.822941","5563.76059",0,"-",0,-0.752827900110079,-0.539498512914512,33.8653231683917,2.68056247775221
"622","627",37.52661238,-77.45527053,"13.31757702",50.6875,"7810.78473","390539.237",0,"-",0,0.851644408212517,-0.539498512914512,30.7083863951898,2.68082222327305
"624","629",37.52664427,-77.45523797,"16.26025438",2.5625,"433.5398","867.0796",0,"-",0,-0.920871628241427,-0.539498512914512,34.1959636051832,2.6840753759411
"625","630",37.52672195,-77.45540434,"32.90791253",29.75,"4338.539441","132035.6151",0.97,"-",0,0.0804848339111257,2.90288446604683,27.5513391388946,2.80277726243939
"626","631",37.52668652,-77.45524652,"22.15208966",26.5,"12957.4989","343373.7208",0.25,"-",0,-0.0392175477714783,0.347713595065215,31.2500217077465,2.67282829788917
"633","638",37.52672674,-77.45503446,"19.2651066",25.625,"5211.902212","133554.9942",0.15,"-",0,-0.0714451120706409,-0.00717124812667553,33.2400110258787,0.98393834417284
"634","639",37.52670978,-77.45501497,"16.2794622",10,"8510.574","85105.74",0,"-",0,-0.646937331698545,-0.539498512914512,37.7167837103814,1.34546179113689
"638","643",37.52637499,-77.45508723,"25.01131951",43.1375,"9454.625455","398142.045",0,"-",0,0.573566567688314,-0.539498512914512,31.2555283782641,2.67638739632923
"639","644",37.52642777,-77.45499715,"21.53838221",7.625,"1544.956727","11780.29505",0,"-",0,-0.734412149081986,-0.539498512914512,33.8290885999761,2.68021806577938
"640","645",37.52634294,-77.45506608,"30.04658191",28.75,"9650.971","270227.25",0,"-",0,0.0436533318549399,-0.539498512914512,32.2981780844206,2.67302719579913
"641","646",37.52636688,-77.45512573,"24.59263026",92.4375,"7628.177","893527.6",0,"-",0,2.38935961905828,-0.539498512914512,27.6827999324943,2.73792123557461
"645","650",37.52616272,-77.45509579,"52.62846138",26.25,"13273.23","345104",0.13,"-",0,-0.0484254232855248,-0.0781482167650537,31.8492616226247,2.67044869319836
"647","652",37.52596321,-77.45508913,"79.15242527",24.97916667,"1180.453317","32106.29037",0,"-",0,-0.0952321236924892,-0.539498512914512,32.5714471209794,2.67325375250087
"648","653",37.52595398,-77.45507416,"80.94636603",9.8125,"879.6459","7916.813",0,"-",0,-0.65384323833408,-0.539498512914512,33.6705623631583,2.67880565309718
"649","654",37.52594776,-77.45508081,"81.50849614",12.25,"824.6680716","10102.18388",0,"-",0,-0.564066452072127,-0.539498512914512,33.4939188421326,2.67741304257838
"650","655",37.52595718,-77.4551148,"78.95607305",7.125,"989.6016859","7050.912012",0,"-",0,-0.752827900110079,-0.539498512914512,33.8653231683917,2.68056247775221
"651","656",37.52594229,-77.45501854,"84.63123148",4,"346.3605901","1385.44236",0.19,"-",0,-0.86792634403566,0.134782689150081,33.1371868101774,2.67720687482247
"652","657",37.52597848,-77.45500404,"80.42571208",9.375,"1958.783","17629.05",0,"-",0,-0.669957020483661,-0.539498512914512,33.7022676105218,2.67907583627813
"653","658",37.52590753,-77.45502781,"88.84990511",8.25,"1482.046334","12226.88226",0.38,"-",0,-0.71139246029687,0.809063891214674,31.887465740934,2.6808196336954
"654","659",37.5258966,-77.45516424,"85.02474415",15.4375,"3227.9865","49809.95",0.66,"-",0,-0.446666039268034,1.80274145215197,30.0071166191246,2.70244525697113
"655","660",37.52593939,-77.45519656,"78.14379825",19.5,"3473.030679","67724.09823",0,"-",0,-0.297038062164779,-0.539498512914512,32.9685176001076,2.67440259825719
"656","661",37.52601136,-77.45497262,"77.31003593",1,"1005.309649","1005.309649",0,"-",0,-0.978420850204218,-0.539498512914512,34.3091966314817,2.68543149257529
"657","662",37.52595669,-77.45482835,"90.07444196",6.25,"27755.97109","173474.8193",0.31,"-",0,-0.785055464409242,0.56064450098035,32.3767851063074,2.6786786808665
"658","663",37.52611931,-77.45489894,"65.94004934",10.25,"2193.61707","22484.57497",0,"-",0,-0.637729456184498,-0.539498512914512,33.6388571157947,2.6785416233794
"659","664",37.52609292,-77.45488539,"69.93735162",28.625,"17804.97639","506354.0499",0,"-",0,0.0390493940979166,-0.539498512914512,32.3072367265245,2.67302733311754
"660","665",37.5261768,-77.45491653,"57.69191483",34.5,"3369.358121","116242.8552",0,"-",0,0.255434468678009,-0.539498512914512,31.8814805476422,2.67356736582606
"661","666",37.52619904,-77.45488658,"55.91902891",39.625,"8618.959","336139.4",0,"-",0,0.444195916715961,-0.539498512914512,31.5100762213831,2.67494995064006
"662","667",37.52611705,-77.45486566,"67.52192335",29.75,"99018.29","2871530",0.15,"-",0,0.0804848339111257,-0.00717124812667553,31.5028682555233,2.67088584422353
"663","668",37.52616248,-77.45491867,"59.49555609",32.5,"31214.86461","1014483.1",0,"-",0,0.181771464565637,-0.539498512914512,32.0264188213042,2.67325816495689
"664","669",37.5263676,-77.45478414,"37.70606081",6.25,"1006.48785","6038.9265",0,"-",0,-0.785055464409242,-0.539498512914512,33.9287336631188,2.68118449825699
"665","670",37.52640304,-77.45481076,"31.9888911",5.5,"4008.67223","20043.3611",0,"-",0,-0.812679090951381,-0.539498512914512,33.9830855157421,2.68173719784188
"667","672",37.52633329,-77.45498973,"34.26328774",6,"311.0176727","1866.106036",0,"-",0,-0.794263339923288,-0.539498512914512,33.9468509473266,2.6813667280467
"668","673",37.52640059,-77.45498427,"25.61420893",7.0625,"296.8805","1943.8605",0,"-",0,-0.755129868988591,-0.539498512914512,35.0465494447899,1.30974629023363
"669","674",37.52634724,-77.45497452,"33.01377053",22.875,"7835.132078","179228.6463",0,"-",0,-0.172731742725152,-0.539498512914512,32.7239342633029,2.67358013382835
"670","675",37.52647738,-77.45498641,"15.4209343",26.5,"8017.344","208451",0,"-",0,-0.0392175477714783,-0.539498512914512,32.4612336422904,2.67310702139126
"671","676",37.52646117,-77.45498141,"17.74784586",18.25,"6573.783","118328.1",0,"-",0,-0.343077439735012,-0.539498512914512,33.0591040211464,2.67480062403804
"672","677",37.52648134,-77.45486875,"19.43982423",10,"1182.02424","11820.2424",0,"-",0,-0.646937331698545,-0.539498512914512,33.6569744000024,2.67869174391149
"673","678",37.52647097,-77.45477487,"24.95488179",9.6875,"962.1127502","9320.467267",0,"-",0,-0.658447176091103,-0.539498512914512,33.6796210052621,2.67888222046796
"674","679",37.52645721,-77.45478889,"26.04491502",30.75,"3242.123619","99695.30127",0,"-",0,0.117316335967312,-0.539498512914512,32.1532398107585,2.67309375792237
"675","680",37.52655958,-77.45494909,"6.037867841",18.375,"2459.867","44277.61",0,"-",0,-0.338473501977988,-0.539498512914512,32.6908582915695,1.30353490927866
"676","681",37.52659276,-77.45494933,"1.660722304",18.20833333,"3628.277715","58095.37855",0.21,"-",0,-0.344612085776791,0.205759657788459,32.030823874904,2.6713301247051
"677","682",37.52669796,-77.45498902,"13.72175351",17.25,"25434.33","432383.7",0,"-",0,-0.379908941791197,-0.539498512914512,33.1315731579775,2.67515537568883
"679","684",37.52673377,-77.45491059,"14.86154072",7.6875,"2031.432","15719.35",0,"-",0,-0.732110180203475,-0.539498512914512,33.8245592789242,2.68017557844106
"681","686",37.52690653,-77.45467191,"25.59977422",9.5,"12582.08","113238.7",0,"-",0,-0.665353082726638,-0.539498512914512,33.693208968418,2.67899801328693
"682","687",37.5268956,-77.45468332,"24.74621204",18.16666667,"2271.764173","43404.85737",0,"-",0,-0.346146731450255,-0.539498512914512,33.4588274115924,1.3066839922136
"683","688",37.5267252,-77.4547173,"4.671853484",9,"745.735558","6814.11458",0,"-",0,-0.683768833754731,-0.539498512914512,33.7294435368335,2.67931231810622
"684","689",37.52671464,-77.4546498,"0.151509348",9.25,"753.9822369","6974.335691",0,"-",0,-0.674560958240684,-0.539498512914512,33.7113262526257,2.67915416144115
"688","693",37.52651866,-77.45469068,"22.8519751",8.875,"2048.318638","21458.84571",0,"-",0,-0.688372771511754,-0.539498512914512,33.7385021789374,2.67939214951935
"689","694",37.52648266,-77.45470162,"26.91676485",9.125,"5780.530483","52747.34065",0.05,"-",0,-0.679164895997708,-0.362056091318566,34.7983054052901,1.3068857103032
"691","696",37.52641593,-77.45473299,"33.92732227",8.75,"346.3605901","3030.655163",0,"-",0,-0.692976709268777,-0.539498512914512,33.7475608210412,2.67947248292647
"692","697",37.52649057,-77.45468973,"26.46920278",8.5,"1756.150293","14927.27749",0.06,"-",0,-0.702184584782824,-0.326567606999377,33.4663772180807,2.67679392993392
