Date,Time,PoolID,WaterTemp,Lux
6/24/2021,8:45:00,486,19.73,NULL
6/24/2021,9:00:00,486,19.86,NULL
6/24/2021,9:15:00,486,19.86,NULL
6/24/2021,9:30:00,486,20.03,NULL
6/24/2021,9:45:00,486,20.16,NULL
6/24/2021,10:00:00,486,20.2,NULL
6/24/2021,10:15:00,486,20.29,NULL
6/24/2021,10:30:00,486,20.72,NULL
6/24/2021,10:45:00,486,20.8,NULL
6/24/2021,11:00:00,486,20.98,NULL
6/24/2021,11:15:00,486,21.15,NULL
6/24/2021,11:30:00,486,21.28,NULL
6/24/2021,11:45:00,486,21.45,NULL
6/24/2021,12:00:00,486,21.53,NULL
6/24/2021,12:15:00,486,21.75,NULL
6/24/2021,12:30:00,486,21.83,NULL
6/24/2021,12:45:00,486,21.96,NULL
6/24/2021,13:00:00,486,22.05,NULL
6/24/2021,13:15:00,486,22.18,NULL
6/24/2021,13:30:00,486,22.31,NULL
6/24/2021,13:45:00,486,22.39,NULL
6/24/2021,14:00:00,486,22.48,NULL
6/24/2021,14:15:00,486,22.61,NULL
6/24/2021,14:30:00,486,22.69,NULL
6/24/2021,6:30:00,50,22.61,NULL
6/24/2021,6:45:00,50,22.52,NULL
6/24/2021,7:00:00,50,22.56,NULL
6/24/2021,7:15:00,50,22.56,NULL
6/24/2021,7:30:00,50,22.69,NULL
6/24/2021,7:45:00,50,22.82,NULL
6/24/2021,8:00:00,50,22.95,NULL
6/24/2021,8:15:00,50,23.16,NULL
6/24/2021,8:30:00,50,23.34,NULL
6/24/2021,8:45:00,50,23.55,NULL
6/24/2021,9:00:00,50,23.76,NULL
6/24/2021,9:15:00,50,23.98,NULL
6/24/2021,9:30:00,50,24.28,NULL
6/24/2021,9:45:00,50,24.49,NULL
6/24/2021,10:00:00,50,24.79,NULL
6/24/2021,10:15:00,50,25.05,NULL
6/24/2021,10:30:00,50,25.39,NULL
6/24/2021,10:45:00,50,25.69,NULL
6/24/2021,11:00:00,50,25.87,NULL
6/24/2021,11:15:00,50,26.25,NULL
6/24/2021,11:30:00,50,26.34,NULL
6/24/2021,11:45:00,50,26.55,NULL
6/24/2021,12:00:00,50,26.9,NULL
6/24/2021,12:15:00,50,27.2,NULL
6/24/2021,12:30:00,50,27.58,NULL
6/24/2021,12:45:00,50,27.84,NULL
6/24/2021,13:00:00,50,28.23,NULL
6/24/2021,13:15:00,50,28.23,NULL
6/24/2021,13:30:00,50,28.74,NULL
6/24/2021,13:45:00,50,29.08,NULL
6/24/2021,14:00:00,50,28.74,NULL
6/24/2021,14:15:00,50,29.3,NULL
6/24/2021,14:30:00,50,29.3,NULL
6/24/2021,6:30:00,490,20.72,NULL
6/24/2021,6:45:00,490,20.68,NULL
6/24/2021,7:00:00,490,20.68,NULL
6/24/2021,7:15:00,490,20.68,NULL
6/24/2021,7:30:00,490,20.72,NULL
6/24/2021,7:45:00,490,20.8,NULL
6/24/2021,8:00:00,490,20.89,NULL
6/24/2021,8:15:00,490,20.93,NULL
6/24/2021,8:30:00,490,21.02,NULL
6/24/2021,8:45:00,490,21.06,NULL
6/24/2021,9:00:00,490,21.23,NULL
6/24/2021,9:15:00,490,21.4,NULL
6/24/2021,9:30:00,490,23.59,NULL
6/24/2021,9:45:00,490,25.27,NULL
6/24/2021,10:00:00,490,26.81,NULL
6/24/2021,10:15:00,490,28.18,NULL
6/24/2021,10:30:00,490,29.38,NULL
6/24/2021,10:45:00,490,30.67,NULL
6/24/2021,11:00:00,490,31.49,NULL
6/24/2021,11:15:00,490,32.69,NULL
6/24/2021,11:30:00,490,33.07,NULL
6/24/2021,11:45:00,490,33.37,NULL
6/24/2021,12:00:00,490,33.93,NULL
6/24/2021,12:15:00,490,34.96,NULL
6/24/2021,12:30:00,490,35.82,NULL
6/24/2021,12:45:00,490,37.06,NULL
6/24/2021,13:00:00,490,37.96,NULL
6/24/2021,13:15:00,490,37.36,NULL
6/24/2021,13:30:00,490,38.74,NULL
6/24/2021,13:45:00,490,39.64,NULL
6/24/2021,14:00:00,490,37.36,NULL
6/24/2021,14:15:00,490,38.74,NULL
6/24/2021,14:30:00,490,38.09,NULL
6/24/2021,6:30:00,382,21.49,NULL
6/24/2021,6:45:00,382,21.49,NULL
6/24/2021,7:00:00,382,21.45,NULL
6/24/2021,7:15:00,382,21.45,NULL
6/24/2021,7:30:00,382,21.66,NULL
6/24/2021,7:45:00,382,22.18,NULL
6/24/2021,8:00:00,382,22.65,NULL
6/24/2021,8:15:00,382,23.51,NULL
6/24/2021,8:30:00,382,24.41,NULL
6/24/2021,8:45:00,382,25.22,NULL
6/24/2021,9:00:00,382,26.08,NULL
6/24/2021,9:15:00,382,26.72,NULL
6/24/2021,9:30:00,382,27.37,NULL
6/24/2021,9:45:00,382,28.14,NULL
6/24/2021,10:00:00,382,28.74,NULL
6/24/2021,10:15:00,382,29.34,NULL
6/24/2021,10:30:00,382,29.94,NULL
6/24/2021,10:45:00,382,30.46,NULL
6/24/2021,11:00:00,382,30.76,NULL
6/24/2021,11:15:00,382,31.4,NULL
6/24/2021,11:30:00,382,31.23,NULL
6/24/2021,11:45:00,382,31.49,NULL
6/24/2021,12:00:00,382,31.66,NULL
6/24/2021,12:15:00,382,31.79,NULL
6/24/2021,12:30:00,382,32.73,NULL
6/24/2021,12:45:00,382,33.85,NULL
6/24/2021,13:00:00,382,34.57,NULL
6/24/2021,13:15:00,382,33.89,NULL
6/24/2021,13:30:00,382,34.92,NULL
6/24/2021,13:45:00,382,35.73,NULL
6/24/2021,14:00:00,382,33.63,NULL
6/24/2021,14:15:00,382,34.36,NULL
6/24/2021,14:30:00,382,34.45,NULL
6/24/2021,6:30:00,73,21.4,NULL
6/24/2021,6:45:00,73,21.32,NULL
6/24/2021,7:00:00,73,21.28,NULL
6/24/2021,7:15:00,73,21.32,NULL
6/24/2021,7:30:00,73,21.36,NULL
6/24/2021,7:45:00,73,21.58,NULL
6/24/2021,8:00:00,73,21.66,NULL
6/24/2021,8:15:00,73,21.88,NULL
6/24/2021,8:30:00,73,22.13,NULL
6/24/2021,8:45:00,73,22.35,NULL
6/24/2021,9:00:00,73,22.65,NULL
6/24/2021,9:15:00,73,22.99,NULL
6/24/2021,9:30:00,73,23.42,NULL
6/24/2021,9:45:00,73,23.85,NULL
6/24/2021,10:00:00,73,24.24,NULL
6/24/2021,10:15:00,73,24.71,NULL
6/24/2021,10:30:00,73,25.18,NULL
6/24/2021,10:45:00,73,25.78,NULL
6/24/2021,11:00:00,73,26.42,NULL
6/24/2021,11:15:00,73,27.15,NULL
6/24/2021,11:30:00,73,27.28,NULL
6/24/2021,11:45:00,73,27.63,NULL
6/24/2021,12:00:00,73,28.14,NULL
6/24/2021,12:15:00,73,28.7,NULL
6/24/2021,12:30:00,73,29.3,NULL
6/24/2021,12:45:00,73,29.77,NULL
6/24/2021,13:00:00,73,30.46,NULL
6/24/2021,13:15:00,73,30.41,NULL
6/24/2021,13:30:00,73,31.36,NULL
6/24/2021,13:45:00,73,31.96,NULL
6/24/2021,14:00:00,73,31.14,NULL
6/24/2021,14:15:00,73,31.92,NULL
6/24/2021,14:30:00,73,31.87,NULL
6/24/2021,6:30:00,379,21.4,NULL
6/24/2021,6:45:00,379,21.36,NULL
6/24/2021,7:00:00,379,21.32,NULL
6/24/2021,7:15:00,379,21.32,NULL
6/24/2021,7:30:00,379,21.4,NULL
6/24/2021,7:45:00,379,21.66,NULL
6/24/2021,8:00:00,379,22.48,NULL
6/24/2021,8:15:00,379,23.59,NULL
6/24/2021,8:30:00,379,24.54,NULL
6/24/2021,8:45:00,379,25.48,NULL
6/24/2021,9:00:00,379,26.47,NULL
6/24/2021,9:15:00,379,27.45,NULL
6/24/2021,9:30:00,379,28.27,NULL
6/24/2021,9:45:00,379,29.08,NULL
6/24/2021,10:00:00,379,29.9,NULL
6/24/2021,10:15:00,379,30.59,NULL
6/24/2021,10:30:00,379,31.36,NULL
6/24/2021,10:45:00,379,31.96,NULL
6/24/2021,11:00:00,379,32.26,NULL
6/24/2021,11:15:00,379,33.25,NULL
6/24/2021,11:30:00,379,32.86,NULL
6/24/2021,11:45:00,379,33.2,NULL
6/24/2021,12:00:00,379,34.15,NULL
6/24/2021,12:15:00,379,34.06,NULL
6/24/2021,12:30:00,379,34.96,NULL
6/24/2021,12:45:00,379,35.99,NULL
6/24/2021,13:00:00,379,36.72,NULL
6/24/2021,13:15:00,379,35.65,NULL
6/24/2021,13:30:00,379,36.72,NULL
6/24/2021,13:45:00,379,37.58,NULL
6/24/2021,14:00:00,379,34.96,NULL
6/24/2021,14:15:00,379,35.86,NULL
6/24/2021,14:30:00,379,35.65,NULL
6/24/2021,6:30:00,22,22.05,NULL
6/24/2021,6:45:00,22,22.01,NULL
6/24/2021,7:00:00,22,22.09,NULL
6/24/2021,7:15:00,22,22.35,NULL
6/24/2021,7:30:00,22,22.99,NULL
6/24/2021,7:45:00,22,23.64,NULL
6/24/2021,8:00:00,22,23.81,NULL
6/24/2021,8:15:00,22,24.75,NULL
6/24/2021,8:30:00,22,25.44,NULL
6/24/2021,8:45:00,22,26.17,NULL
6/24/2021,9:00:00,22,26.94,NULL
6/24/2021,9:15:00,22,27.67,NULL
6/24/2021,9:30:00,22,28.31,NULL
6/24/2021,9:45:00,22,29.04,NULL
6/24/2021,10:00:00,22,29.56,NULL
6/24/2021,10:15:00,22,30.11,NULL
6/24/2021,10:30:00,22,30.67,NULL
6/24/2021,10:45:00,22,31.1,NULL
6/24/2021,11:00:00,22,31.06,NULL
6/24/2021,11:15:00,22,31.83,NULL
6/24/2021,11:30:00,22,31.61,NULL
6/24/2021,11:45:00,22,32,NULL
6/24/2021,12:00:00,22,32.52,NULL
6/24/2021,12:15:00,22,32.6,NULL
6/24/2021,12:30:00,22,33.33,NULL
6/24/2021,12:45:00,22,34.19,NULL
6/24/2021,13:00:00,22,34.88,NULL
6/24/2021,13:15:00,22,34.4,NULL
6/24/2021,13:30:00,22,35.22,NULL
6/24/2021,13:45:00,22,35.69,NULL
6/24/2021,14:00:00,22,33.85,NULL
6/24/2021,14:15:00,22,34.27,NULL
6/24/2021,14:30:00,22,34.15,NULL
6/24/2021,6:30:00,504,20.63,NULL
6/24/2021,6:45:00,504,20.68,NULL
6/24/2021,7:00:00,504,20.72,NULL
6/24/2021,7:15:00,504,20.89,NULL
6/24/2021,7:30:00,504,21.19,NULL
6/24/2021,7:45:00,504,21.53,NULL
6/24/2021,8:00:00,504,21.53,NULL
6/24/2021,8:15:00,504,21.45,NULL
6/24/2021,8:30:00,504,22.01,NULL
6/24/2021,8:45:00,504,22.35,NULL
6/24/2021,9:00:00,504,22.73,NULL
6/24/2021,9:15:00,504,23.42,NULL
6/24/2021,9:30:00,504,23.59,NULL
6/24/2021,9:45:00,504,24.28,NULL
6/24/2021,10:00:00,504,24.66,NULL
6/24/2021,10:15:00,504,25.39,NULL
6/24/2021,10:30:00,504,26.17,NULL
6/24/2021,10:45:00,504,26.55,NULL
6/24/2021,11:00:00,504,26.98,NULL
6/24/2021,11:15:00,504,27.75,NULL
6/24/2021,11:30:00,504,27.84,NULL
6/24/2021,11:45:00,504,28.14,NULL
6/24/2021,12:00:00,504,28.48,NULL
6/24/2021,12:15:00,504,29.13,NULL
6/24/2021,12:30:00,504,30.03,NULL
6/24/2021,12:45:00,504,30.63,NULL
6/24/2021,13:00:00,504,31.53,NULL
6/24/2021,13:15:00,504,31.06,NULL
6/24/2021,13:30:00,504,32.17,NULL
6/24/2021,13:45:00,504,32.47,NULL
6/24/2021,14:00:00,504,31.23,NULL
6/24/2021,14:15:00,504,31.7,NULL
6/24/2021,14:30:00,504,31.79,NULL
6/24/2021,6:30:00,6,19.56,NULL
6/24/2021,6:45:00,6,19.52,NULL
6/24/2021,7:00:00,6,19.52,NULL
6/24/2021,7:15:00,6,19.52,NULL
6/24/2021,7:30:00,6,19.52,NULL
6/24/2021,7:45:00,6,19.6,NULL
6/24/2021,8:00:00,6,19.65,NULL
6/24/2021,8:15:00,6,19.73,NULL
6/24/2021,8:30:00,6,19.77,NULL
6/24/2021,8:45:00,6,19.86,NULL
6/24/2021,9:00:00,6,20.12,NULL
6/24/2021,9:15:00,6,20.68,NULL
6/24/2021,9:30:00,6,21.49,NULL
6/24/2021,9:45:00,6,22.73,NULL
6/24/2021,10:00:00,6,24.19,NULL
6/24/2021,10:15:00,6,25.44,NULL
6/24/2021,10:30:00,6,26.77,NULL
6/24/2021,10:45:00,6,27.54,NULL
6/24/2021,11:00:00,6,27.84,NULL
6/24/2021,11:15:00,6,28.61,NULL
6/24/2021,11:30:00,6,28.1,NULL
6/24/2021,11:45:00,6,28.53,NULL
6/24/2021,12:00:00,6,29.77,NULL
6/24/2021,12:15:00,6,30.07,NULL
6/24/2021,12:30:00,6,30.8,NULL
6/24/2021,12:45:00,6,31.4,NULL
6/24/2021,13:00:00,6,31.57,NULL
6/24/2021,13:15:00,6,31.19,NULL
6/24/2021,13:30:00,6,31.83,NULL
6/24/2021,13:45:00,6,33.33,NULL
6/24/2021,14:00:00,6,31.79,NULL
6/24/2021,14:15:00,6,32.69,NULL
6/24/2021,14:30:00,6,32.26,NULL
6/24/2021,6:30:00,75,24.15,NULL
6/24/2021,6:45:00,75,24.11,NULL
6/24/2021,7:00:00,75,24.02,NULL
6/24/2021,7:15:00,75,24.06,NULL
6/24/2021,7:30:00,75,24.15,NULL
6/24/2021,7:45:00,75,24.49,NULL
6/24/2021,8:00:00,75,24.49,NULL
6/24/2021,8:15:00,75,24.84,NULL
6/24/2021,8:30:00,75,25.05,NULL
6/24/2021,8:45:00,75,25.27,NULL
6/24/2021,9:00:00,75,25.57,NULL
6/24/2021,9:15:00,75,25.82,NULL
6/24/2021,9:30:00,75,26.12,NULL
6/24/2021,9:45:00,75,26.42,NULL
6/24/2021,10:00:00,75,26.81,NULL
6/24/2021,10:15:00,75,27.07,NULL
6/24/2021,10:30:00,75,27.41,NULL
6/24/2021,10:45:00,75,27.75,NULL
6/24/2021,11:00:00,75,27.93,NULL
6/24/2021,11:15:00,75,28.4,NULL
6/24/2021,11:30:00,75,28.48,NULL
6/24/2021,11:45:00,75,28.48,NULL
6/24/2021,12:00:00,75,28.95,NULL
6/24/2021,12:15:00,75,29.6,NULL
6/24/2021,12:30:00,75,30.11,NULL
6/24/2021,12:45:00,75,30.46,NULL
6/24/2021,13:00:00,75,30.8,NULL
6/24/2021,13:15:00,75,30.46,NULL
6/24/2021,13:30:00,75,31.53,NULL
6/24/2021,13:45:00,75,32,NULL
6/24/2021,14:00:00,75,31.01,NULL
6/24/2021,14:15:00,75,32.17,NULL
6/24/2021,14:30:00,75,32,NULL
6/24/2021,6:30:00,558,20.913,NULL
6/24/2021,6:45:00,558,20.865,NULL
6/24/2021,7:00:00,558,20.817,NULL
6/24/2021,7:15:00,558,20.77,NULL
6/24/2021,7:30:00,558,20.722,NULL
6/24/2021,7:45:00,558,20.746,NULL
6/24/2021,8:00:00,558,20.722,NULL
6/24/2021,8:15:00,558,20.698,NULL
6/24/2021,8:30:00,558,20.674,NULL
6/24/2021,8:45:00,558,20.722,NULL
6/24/2021,9:00:00,558,20.722,NULL
6/24/2021,9:15:00,558,20.722,NULL
6/24/2021,9:30:00,558,20.698,NULL
6/24/2021,9:45:00,558,20.674,NULL
6/24/2021,10:00:00,558,20.722,NULL
6/24/2021,10:15:00,558,20.865,NULL
6/24/2021,10:30:00,558,20.936,NULL
6/24/2021,10:45:00,558,21.032,NULL
6/24/2021,11:00:00,558,21.056,NULL
6/24/2021,11:15:00,558,21.079,NULL
6/24/2021,11:30:00,558,21.127,NULL
6/24/2021,11:45:00,558,21.151,NULL
6/24/2021,12:00:00,558,21.151,NULL
6/24/2021,12:15:00,558,21.151,NULL
6/24/2021,12:30:00,558,21.151,NULL
6/24/2021,12:45:00,558,21.223,NULL
6/24/2021,13:00:00,558,21.294,NULL
6/24/2021,13:15:00,558,21.342,NULL
6/24/2021,13:30:00,558,21.39,NULL
6/24/2021,13:45:00,558,21.413,NULL
6/24/2021,14:00:00,558,21.485,NULL
6/24/2021,14:15:00,558,21.509,NULL
6/24/2021,14:30:00,558,21.581,NULL
6/24/2021,6:30:00,511,24.243,NULL
6/24/2021,6:45:00,511,24.219,NULL
6/24/2021,7:00:00,511,24.146,NULL
6/24/2021,7:15:00,511,24.122,NULL
6/24/2021,7:30:00,511,24.074,NULL
6/24/2021,7:45:00,511,24.05,NULL
6/24/2021,8:00:00,511,24.002,NULL
6/24/2021,8:15:00,511,23.978,NULL
6/24/2021,8:30:00,511,23.954,NULL
6/24/2021,8:45:00,511,23.93,NULL
6/24/2021,9:00:00,511,23.93,NULL
6/24/2021,9:15:00,511,23.954,NULL
6/24/2021,9:30:00,511,24.074,NULL
6/24/2021,9:45:00,511,24.219,NULL
6/24/2021,10:00:00,511,24.557,NULL
6/24/2021,10:15:00,511,24.895,NULL
6/24/2021,10:30:00,511,25.283,NULL
6/24/2021,10:45:00,511,25.671,NULL
6/24/2021,11:00:00,511,26.012,NULL
6/24/2021,11:15:00,511,26.426,NULL
6/24/2021,11:30:00,511,26.72,NULL
6/24/2021,11:45:00,511,27.038,NULL
6/24/2021,12:00:00,511,27.284,NULL
6/24/2021,12:15:00,511,27.481,NULL
6/24/2021,12:30:00,511,27.801,NULL
6/24/2021,12:45:00,511,28.196,NULL
6/24/2021,13:00:00,511,28.617,NULL
6/24/2021,13:15:00,511,28.866,NULL
6/24/2021,13:30:00,511,29.19,NULL
6/24/2021,13:45:00,511,29.515,NULL
6/24/2021,14:00:00,511,29.464,NULL
6/24/2021,14:15:00,511,29.515,NULL
6/24/2021,14:30:00,511,29.64,NULL
6/24/2021,6:30:00,63,23.16,NULL
6/24/2021,6:45:00,63,23.112,NULL
6/24/2021,7:00:00,63,23.064,NULL
6/24/2021,7:15:00,63,23.016,NULL
6/24/2021,7:30:00,63,23.016,NULL
6/24/2021,7:45:00,63,23.016,NULL
6/24/2021,8:00:00,63,23.016,NULL
6/24/2021,8:15:00,63,23.04,NULL
6/24/2021,8:30:00,63,23.064,NULL
6/24/2021,8:45:00,63,23.136,NULL
6/24/2021,9:00:00,63,23.112,NULL
6/24/2021,9:15:00,63,23.136,NULL
6/24/2021,9:30:00,63,23.184,NULL
6/24/2021,9:45:00,63,23.256,NULL
6/24/2021,10:00:00,63,23.4,NULL
6/24/2021,10:15:00,63,23.641,NULL
6/24/2021,10:30:00,63,23.857,NULL
6/24/2021,10:45:00,63,24.074,NULL
6/24/2021,11:00:00,63,24.291,NULL
6/24/2021,11:15:00,63,24.532,NULL
6/24/2021,11:30:00,63,24.75,NULL
6/24/2021,11:45:00,63,24.992,NULL
6/24/2021,12:00:00,63,25.21,NULL
6/24/2021,12:15:00,63,25.428,NULL
6/24/2021,12:30:00,63,25.695,NULL
6/24/2021,12:45:00,63,26.012,NULL
6/24/2021,13:00:00,63,26.304,NULL
6/24/2021,13:15:00,63,26.573,NULL
6/24/2021,13:30:00,63,26.867,NULL
6/24/2021,13:45:00,63,27.186,NULL
6/24/2021,14:00:00,63,27.333,NULL
6/24/2021,14:15:00,63,27.554,NULL
6/24/2021,14:30:00,63,27.727,NULL
6/24/2021,6:30:00,218,23.292,64.6
6/24/2021,6:45:00,218,23.196,75.3
6/24/2021,7:00:00,218,23.196,64.6
6/24/2021,7:15:00,218,23.196,118.4
6/24/2021,7:30:00,218,23.196,193.8
6/24/2021,7:45:00,218,23.292,247.6
6/24/2021,8:00:00,218,23.292,183
6/24/2021,8:15:00,218,23.388,236.8
6/24/2021,8:30:00,218,23.581,226
6/24/2021,8:45:00,218,23.677,236.8
6/24/2021,9:00:00,218,23.869,258.3
6/24/2021,9:15:00,218,23.966,290.6
6/24/2021,9:30:00,218,24.158,312.2
6/24/2021,9:45:00,218,24.255,333.7
6/24/2021,10:00:00,218,24.448,355.2
6/24/2021,10:15:00,218,24.641,355.2
6/24/2021,10:30:00,218,24.738,344.4
6/24/2021,10:45:00,218,24.931,409
6/24/2021,11:00:00,218,25.125,441.3
6/24/2021,11:15:00,218,25.319,462.9
6/24/2021,11:30:00,218,25.416,602.8
6/24/2021,11:45:00,218,25.513,312.2
6/24/2021,12:00:00,218,25.708,495.1
6/24/2021,12:15:00,218,25.805,1216.3
6/24/2021,12:30:00,218,26,1722.2
6/24/2021,12:45:00,218,26.195,1808.3
6/24/2021,13:00:00,218,26.292,2325
6/24/2021,13:15:00,218,26.39,484.4
6/24/2021,13:30:00,218,26.683,3272.2
6/24/2021,13:45:00,218,26.781,4994.5
6/24/2021,14:00:00,218,26.683,968.8
6/24/2021,14:15:00,218,27.173,4822.3
6/24/2021,14:30:00,218,27.173,7577.8
6/24/2021,6:30:00,241,22.717,0
6/24/2021,6:45:00,241,22.717,0
6/24/2021,7:00:00,241,22.621,0
6/24/2021,7:15:00,241,22.621,0
6/24/2021,7:30:00,241,22.525,10.8
6/24/2021,7:45:00,241,22.525,21.5
6/24/2021,8:00:00,241,22.525,10.8
6/24/2021,8:15:00,241,22.525,10.8
6/24/2021,8:30:00,241,22.525,10.8
6/24/2021,8:45:00,241,22.525,10.8
6/24/2021,9:00:00,241,22.525,10.8
6/24/2021,9:15:00,241,22.525,21.5
6/24/2021,9:30:00,241,22.621,32.3
6/24/2021,9:45:00,241,22.621,53.8
6/24/2021,10:00:00,241,22.717,107.6
6/24/2021,10:15:00,241,22.812,290.6
6/24/2021,10:30:00,241,23.004,505.9
6/24/2021,10:45:00,241,23.196,602.8
6/24/2021,11:00:00,241,23.292,699.7
6/24/2021,11:15:00,241,23.388,742.7
6/24/2021,11:30:00,241,23.388,785.8
6/24/2021,11:45:00,241,23.484,86.1
6/24/2021,12:00:00,241,23.677,107.6
6/24/2021,12:15:00,241,23.773,1184
6/24/2021,12:30:00,241,23.966,1313.2
6/24/2021,12:45:00,241,23.966,1356.3
6/24/2021,13:00:00,241,24.062,807.3
6/24/2021,13:15:00,241,23.773,53.8
6/24/2021,13:30:00,241,23.869,64.6
6/24/2021,13:45:00,241,23.869,172.2
6/24/2021,14:00:00,241,23.966,86.1
6/24/2021,14:15:00,241,23.966,96.9
6/24/2021,14:30:00,241,23.966,64.6
6/24/2021,6:30:00,359,22.525,344.4
6/24/2021,6:45:00,359,22.621,484.4
6/24/2021,7:00:00,359,22.621,409
6/24/2021,7:15:00,359,22.717,656.6
6/24/2021,7:30:00,359,23.1,1011.8
6/24/2021,7:45:00,359,23.388,1173.3
6/24/2021,8:00:00,359,23.581,807.3
6/24/2021,8:15:00,359,24.062,1377.8
6/24/2021,8:30:00,359,24.448,1550
6/24/2021,8:45:00,359,24.931,1722.2
6/24/2021,9:00:00,359,25.416,1980.6
6/24/2021,9:15:00,359,26,2238.9
6/24/2021,9:30:00,359,26.585,2583.4
6/24/2021,9:45:00,359,27.075,2927.8
6/24/2021,10:00:00,359,27.665,3272.2
6/24/2021,10:15:00,359,28.258,3788.9
6/24/2021,10:30:00,359,28.853,4133.4
6/24/2021,10:45:00,359,29.352,4994.5
6/24/2021,11:00:00,359,29.752,5166.7
6/24/2021,11:15:00,359,30.356,6200
6/24/2021,11:30:00,359,30.457,6544.5
6/24/2021,11:45:00,359,30.659,1377.8
6/24/2021,12:00:00,359,31.268,2669.5
6/24/2021,12:15:00,359,31.778,9300.1
6/24/2021,12:30:00,359,32.291,9644.5
6/24/2021,12:45:00,359,32.911,10333.4
6/24/2021,13:00:00,359,33.535,10677.8
6/24/2021,13:15:00,359,33.326,2152.8
6/24/2021,13:30:00,359,34.058,11711.2
6/24/2021,13:45:00,359,34.691,12400.1
6/24/2021,14:00:00,359,33.743,2755.6
6/24/2021,14:15:00,359,34.163,7577.8
6/24/2021,14:30:00,359,34.058,13777.9
6/24/2021,6:30:00,362,22.525,312.2
6/24/2021,6:45:00,362,22.429,301.4
6/24/2021,7:00:00,362,22.429,236.8
6/24/2021,7:15:00,362,22.333,279.9
6/24/2021,7:30:00,362,22.333,387.5
6/24/2021,7:45:00,362,22.333,570.5
6/24/2021,8:00:00,362,22.333,516.7
6/24/2021,8:15:00,362,22.429,1463.9
6/24/2021,8:30:00,362,22.621,1980.6
6/24/2021,8:45:00,362,22.908,1722.2
6/24/2021,9:00:00,362,23.004,1550
6/24/2021,9:15:00,362,23.292,1636.1
6/24/2021,9:30:00,362,23.677,1722.2
6/24/2021,9:45:00,362,24.062,1808.3
6/24/2021,10:00:00,362,24.545,1980.6
6/24/2021,10:15:00,362,24.931,2238.9
6/24/2021,10:30:00,362,25.416,3272.2
6/24/2021,10:45:00,362,25.902,3616.7
6/24/2021,11:00:00,362,26.292,3788.9
6/24/2021,11:15:00,362,26.879,4305.6
6/24/2021,11:30:00,362,27.173,4305.6
6/24/2021,11:45:00,362,27.468,839.6
6/24/2021,12:00:00,362,28.06,1184
6/24/2021,12:15:00,362,28.655,4650
6/24/2021,12:30:00,362,29.053,4650
6/24/2021,12:45:00,362,29.552,4650
6/24/2021,13:00:00,362,30.154,4477.8
6/24/2021,13:15:00,362,29.953,775
6/24/2021,13:30:00,362,30.255,2325
6/24/2021,13:45:00,362,30.76,2583.4
6/24/2021,14:00:00,362,30.963,699.7
6/24/2021,14:15:00,362,31.268,1463.9
6/24/2021,14:30:00,362,31.472,2066.7
6/24/2021,6:30:00,165,25.222,107.6
6/24/2021,6:45:00,165,25.028,139.9
6/24/2021,7:00:00,165,24.931,139.9
6/24/2021,7:15:00,165,24.835,204.5
6/24/2021,7:30:00,165,24.835,441.3
6/24/2021,7:45:00,165,24.835,731.9
6/24/2021,8:00:00,165,24.931,678.1
6/24/2021,8:15:00,165,25.222,1463.9
6/24/2021,8:30:00,165,25.319,1722.2
6/24/2021,8:45:00,165,25.416,1894.5
6/24/2021,9:00:00,165,25.416,2152.8
6/24/2021,9:15:00,165,25.61,2411.1
6/24/2021,9:30:00,165,25.902,2669.5
6/24/2021,9:45:00,165,26.097,2927.8
6/24/2021,10:00:00,165,26.39,3272.2
6/24/2021,10:15:00,165,26.683,3444.5
6/24/2021,10:30:00,165,27.075,3788.9
6/24/2021,10:45:00,165,27.468,4133.4
6/24/2021,11:00:00,165,27.567,4477.8
6/24/2021,11:15:00,165,28.06,4994.5
6/24/2021,11:30:00,165,28.06,5166.7
6/24/2021,11:45:00,165,28.159,785.8
6/24/2021,12:00:00,165,28.555,990.3
6/24/2021,12:15:00,165,28.853,5338.9
6/24/2021,12:30:00,165,29.053,5166.7
6/24/2021,12:45:00,165,29.352,5166.7
6/24/2021,13:00:00,165,29.752,6200
6/24/2021,13:15:00,165,29.652,850.4
6/24/2021,13:30:00,165,30.154,6200
6/24/2021,13:45:00,165,30.457,6544.5
6/24/2021,14:00:00,165,30.154,925.7
6/24/2021,14:15:00,165,30.457,2669.5
6/24/2021,14:30:00,165,30.558,4650
6/24/2021,6:30:00,354,24.255,75.3
6/24/2021,6:45:00,354,24.158,75.3
6/24/2021,7:00:00,354,24.158,64.6
6/24/2021,7:15:00,354,24.158,107.6
6/24/2021,7:30:00,354,24.158,172.2
6/24/2021,7:45:00,354,24.255,226
6/24/2021,8:00:00,354,24.351,172.2
6/24/2021,8:15:00,354,24.448,183
6/24/2021,8:30:00,354,24.545,172.2
6/24/2021,8:45:00,354,24.738,172.2
6/24/2021,9:00:00,354,25.028,193.8
6/24/2021,9:15:00,354,25.222,215.3
6/24/2021,9:30:00,354,25.513,236.8
6/24/2021,9:45:00,354,25.805,258.3
6/24/2021,10:00:00,354,26.097,290.6
6/24/2021,10:15:00,354,26.39,344.4
6/24/2021,10:30:00,354,26.683,441.3
6/24/2021,10:45:00,354,27.075,807.3
6/24/2021,11:00:00,354,27.567,4994.5
6/24/2021,11:15:00,354,28.159,5511.1
6/24/2021,11:30:00,354,28.456,6200
