rep,b,h0,Eh,temp,num_survive
25,0.076700464,5.20E-07,0.182887204,21,75.26361779
25,0.076700464,5.20E-07,0.182887204,22,82.01381269
25,0.076700464,5.20E-07,0.182887204,23,88.0560843
25,0.076700464,5.20E-07,0.182887204,24,93.66354972
25,0.076700464,5.20E-07,0.182887204,25,98.93017873
25,0.076700464,5.20E-07,0.182887204,26,103.4540427
25,0.076700464,5.20E-07,0.182887204,27,107.9302677
25,0.076700464,5.20E-07,0.182887204,28,111.8870245
25,0.076700464,5.20E-07,0.182887204,29,115.0346426
25,0.076700464,5.20E-07,0.182887204,30,119.0389934
25,0.076700464,5.20E-07,0.182887204,31,121.7353586
25,0.076700464,5.20E-07,0.182887204,32,123.5943382
25,0.076700464,5.20E-07,0.182887204,33,125.8131739
25,0.076700464,5.20E-07,0.182887204,34,123.2186719
25,0.076700464,5.20E-07,0.182887204,35,108.2496072
25,0.076700464,5.20E-07,0.182887204,36,69.66723017
26,0.121805206,5.19E-07,0.178055297,20,49.71722884
26,0.121805206,5.19E-07,0.178055297,21,56.01255825
26,0.121805206,5.19E-07,0.178055297,22,62.2617621
26,0.121805206,5.19E-07,0.178055297,23,67.90547816
26,0.121805206,5.19E-07,0.178055297,24,73.24941921
26,0.121805206,5.19E-07,0.178055297,25,78.00588877
26,0.121805206,5.19E-07,0.178055297,26,82.82153585
26,0.121805206,5.19E-07,0.178055297,27,86.3661121
26,0.121805206,5.19E-07,0.178055297,28,90.85653855
26,0.121805206,5.19E-07,0.178055297,29,94.43422685
26,0.121805206,5.19E-07,0.178055297,30,96.84653658
26,0.121805206,5.19E-07,0.178055297,31,100.5550387
26,0.121805206,5.19E-07,0.178055297,32,103.4312031
26,0.121805206,5.19E-07,0.178055297,33,104.2736793
26,0.121805206,5.19E-07,0.178055297,34,101.4648372
26,0.121805206,5.19E-07,0.178055297,35,91.08684502
26,0.121805206,5.19E-07,0.178055297,36,54.59112892
27,0.078727564,2.18E-07,0.168498912,20,0.741239908
