ObjectID,GlobalID,Pool ID,Date,Time,Observer,How is the pool shaded?,How many dots have open canopy?,Percent Open Canopy,Percent Closed Canopy,CreationDate,Creator,EditDate,Editor,x,y
138,de280985-55de-4a0a-a89f-bbede8a01a4c,365,8/19/2021 4:00:00 PM,08:08,Atd,FULL_SUN,96,99.84,0.159999999999997,8/19/2021 12:09:13 PM,davidsonat_vcu_ces,8/19/2021 12:09:13 PM,davidsonat_vcu_ces,-77.455,37.526
139,4d446db7-760d-43fb-a92e-af3071787d55,162,8/19/2021 4:00:00 PM,08:10,Atd,PARTIAL_SHADE,51,53.04,46.96,8/19/2021 12:11:34 PM,davidsonat_vcu_ces,8/19/2021 12:11:34 PM,davidsonat_vcu_ces,-77.45515638,37.52590577
140,1ac1d32b-91f6-42a7-b09a-45e33c044fba,659,8/19/2021 4:00:00 PM,08:11,Atd,PARTIAL_SHADE,33,34.32,65.68,8/19/2021 12:12:30 PM,davidsonat_vcu_ces,8/19/2021 12:12:30 PM,davidsonat_vcu_ces,-77.45516424,37.5258966
141,e18b4f6e-3520-4b19-bbc5-2ce4a17133da,781,8/19/2021 4:00:00 PM,08:12,Atd,FULL_SHADE,3,3.12,96.88,8/19/2021 12:13:08 PM,davidsonat_vcu_ces,8/19/2021 12:13:08 PM,davidsonat_vcu_ces,-77.45514813,37.52588177
142,f9195159-3691-44c0-be67-b772d332fd9f,161,8/19/2021 4:00:00 PM,08:13,Atd,PARTIAL_SHADE,25,26,74,8/19/2021 12:14:08 PM,davidsonat_vcu_ces,8/19/2021 12:14:08 PM,davidsonat_vcu_ces,-77.45520177,37.5258957
143,1b3070d0-a13a-46d6-b23d-19019d068c82,160,8/19/2021 4:00:00 PM,08:14,Atd,PARTIAL_SHADE,81,84.24,15.76,8/19/2021 12:14:49 PM,davidsonat_vcu_ces,8/19/2021 12:14:49 PM,davidsonat_vcu_ces,-77.45521362,37.52589629
144,b5f47b5e-46b8-438c-a890-1bbc31bf4903,1,8/19/2021 4:00:00 PM,08:14,Bm,PARTIAL_SHADE,28,29.12,70.88,8/19/2021 12:15:41 PM,marxbp_vcu_ces,8/19/2021 12:15:41 PM,marxbp_vcu_ces,-77.45640303,37.52519811
145,ee61d691-4a9a-4bc3-966f-6f3395dc000f,158,8/19/2021 4:00:00 PM,08:15,Atd,PARTIAL_SHADE,42,43.68,56.32,8/19/2021 12:15:53 PM,davidsonat_vcu_ces,8/19/2021 12:15:53 PM,davidsonat_vcu_ces,-77.45522641,37.52587806
146,7a648b28-a85d-4a2b-a0db-336c5a0beeda,605,8/19/2021 4:00:00 PM,08:16,Atd,FULL_SUN,90,93.6,6.39999999999999,8/19/2021 12:16:38 PM,davidsonat_vcu_ces,8/19/2021 12:16:38 PM,davidsonat_vcu_ces,-77.4552218,37.52593162
147,f1c0aaf7-6508-4190-8508-66401c77004e,3,8/19/2021 4:00:00 PM,08:15,Bm,PARTIAL_SHADE,56,58.24,41.76,8/19/2021 12:16:49 PM,marxbp_vcu_ces,8/19/2021 12:16:49 PM,marxbp_vcu_ces,-77.45638146,37.52522095
148,a0ff006c-4565-4ac9-98ae-7188d9784262,660,8/19/2021 4:00:00 PM,08:16,Atd,FULL_SUN,96,99.84,0.159999999999997,8/19/2021 12:17:13 PM,davidsonat_vcu_ces,8/19/2021 12:17:13 PM,davidsonat_vcu_ces,-77.45519656,37.52593939
149,029663c7-dd05-41d1-a793-647796431601,157,8/19/2021 4:00:00 PM,08:17,Atd,PARTIAL_SHADE,32,33.28,66.72,8/19/2021 12:18:04 PM,davidsonat_vcu_ces,8/19/2021 12:18:04 PM,davidsonat_vcu_ces,-77.45524634,37.52587128
150,a03819dc-7894-4491-b71a-74bc9ea34a67,6,8/19/2021 4:00:00 PM,08:17,Bm,FULL_SUN,90,93.6,6.39999999999999,8/19/2021 12:18:22 PM,marxbp_vcu_ces,8/19/2021 12:18:22 PM,marxbp_vcu_ces,-77.45647507,37.52528941
151,41ef9fcd-3d6b-4ffe-a2d4-da7fb4a1c68f,601,8/19/2021 4:00:00 PM,08:18,Atd,PARTIAL_SHADE,66,68.64,31.36,8/19/2021 12:19:15 PM,davidsonat_vcu_ces,8/19/2021 12:19:15 PM,davidsonat_vcu_ces,-77.45526126,37.52587777
152,2642a941-f5c7-4653-8d49-9449d682caec,7,8/19/2021 4:00:00 PM,08:19,Bm,FULL_SUN,79,82.16,17.84,8/19/2021 12:20:18 PM,marxbp_vcu_ces,8/19/2021 12:20:18 PM,marxbp_vcu_ces,-77.45649374,37.52531939
153,3b871601-e193-44bf-9981-340e58a981d4,602,8/19/2021 4:00:00 PM,08:19,Atd,PARTIAL_SHADE,73,75.92,24.08,8/19/2021 12:20:26 PM,davidsonat_vcu_ces,8/19/2021 12:20:26 PM,davidsonat_vcu_ces,-77.45526981,37.52587079
154,625bca8d-a384-4dbf-9b33-fe49d3bde139,156,8/19/2021 4:00:00 PM,08:21,Atd,PARTIAL_SHADE,55,57.2,42.8,8/19/2021 12:21:52 PM,davidsonat_vcu_ces,8/19/2021 12:21:52 PM,davidsonat_vcu_ces,-77.45526561,37.52586015
155,15947e9d-4d26-45f4-98a4-6681fb0ae5e2,8,8/19/2021 4:00:00 PM,08:20,Bm,FULL_SUN,70,72.8,27.2,8/19/2021 12:21:54 PM,marxbp_vcu_ces,8/19/2021 12:21:54 PM,marxbp_vcu_ces,-77.45645595,37.52532728
156,9aa0ea3e-8f1e-491f-ae34-a27ca8f0f9d7,155,8/19/2021 4:00:00 PM,08:22,Atd,PARTIAL_SHADE,75,78,22,8/19/2021 12:22:53 PM,davidsonat_vcu_ces,8/19/2021 12:22:53 PM,davidsonat_vcu_ces,-77.45528938,37.52586518
157,2aab9bdd-fb99-4155-9a01-2df9b57f76b8,9,8/19/2021 4:00:00 PM,08:22,Bm,FULL_SUN,96,99.84,0.159999999999997,8/19/2021 12:23:21 PM,marxbp_vcu_ces,8/19/2021 12:23:21 PM,marxbp_vcu_ces,-77.45641617,37.52538003
158,e26085fa-801f-4c3a-a831-86329dbe7998,153,8/19/2021 4:00:00 PM,08:24,Atd,PARTIAL_SHADE,84,87.36,12.64,8/19/2021 12:24:17 PM,davidsonat_vcu_ces,8/19/2021 12:24:17 PM,davidsonat_vcu_ces,-77.45532202,37.52583825
159,67df303c-8a03-435d-8d58-4acfb5ae10a7,532,8/19/2021 4:00:00 PM,08:23,Bm,FULL_SUN,82,85.28,14.72,8/19/2021 12:24:43 PM,marxbp_vcu_ces,8/19/2021 12:24:43 PM,marxbp_vcu_ces,-77.45641567,37.52540987
160,9804a5ff-9d5e-4b01-ab09-1f8dd511f920,12,8/19/2021 4:00:00 PM,08:25,Bm,FULL_SUN,93,96.72,3.28,8/19/2021 12:25:48 PM,marxbp_vcu_ces,8/19/2021 12:25:48 PM,marxbp_vcu_ces,-77.4564894,37.52537433
161,c31cfee7-c291-436d-9413-b1e42dffcb24,15,8/19/2021 4:00:00 PM,08:27,Bm,FULL_SUN,96,99.84,0.159999999999997,8/19/2021 12:27:50 PM,marxbp_vcu_ces,8/19/2021 12:27:50 PM,marxbp_vcu_ces,-77.45656074,37.52536445
162,8dd0ea05-7f81-4315-bd27-6e7966d72d25,154,8/19/2021 4:00:00 PM,08:27,Atd,FULL_SUN,96,99.84,0.159999999999997,8/19/2021 12:28:00 PM,davidsonat_vcu_ces,8/19/2021 12:28:00 PM,davidsonat_vcu_ces,-77.45535693,37.52586873
163,c86e7959-7198-4a62-b263-e25dbc9b97df,603,8/19/2021 4:00:00 PM,08:28,Atd,FULL_SUN,96,99.84,0.159999999999997,8/19/2021 12:28:53 PM,davidsonat_vcu_ces,8/19/2021 12:28:53 PM,davidsonat_vcu_ces,-77.45532591,37.52587984
164,8e961e44-9f96-45f5-9a62-30c62ee04a6d,379,8/19/2021 4:00:00 PM,08:28,Bm,FULL_SUN,91,94.64,5.36,8/19/2021 12:29:00 PM,marxbp_vcu_ces,8/19/2021 12:29:00 PM,marxbp_vcu_ces,-77.45654168,37.52534148
165,7b51352f-d522-4442-ab25-5a7c56426529,186,8/19/2021 4:00:00 PM,08:29,Atd,FULL_SUN,96,99.84,0.159999999999997,8/19/2021 12:29:34 PM,davidsonat_vcu_ces,8/19/2021 12:29:34 PM,davidsonat_vcu_ces,-77.45535857,37.52592822
166,339021cb-460e-418d-a97b-b7e6ea95703a,16,8/19/2021 4:00:00 PM,08:29,Bm,FULL_SUN,96,99.84,0.159999999999997,8/19/2021 12:30:03 PM,marxbp_vcu_ces,8/19/2021 12:30:03 PM,marxbp_vcu_ces,-77.45656179,37.5253277
167,8b92b839-5e6e-4883-a718-e5eb9626850c,608,8/19/2021 4:00:00 PM,08:30,Atd,FULL_SUN,79,82.16,17.84,8/19/2021 12:30:31 PM,davidsonat_vcu_ces,8/19/2021 12:30:31 PM,davidsonat_vcu_ces,-77.45528716,37.52593068
168,171a0f2c-91d5-4ee5-892c-bad3bb50206a,187,8/19/2021 4:00:00 PM,08:30,Atd,FULL_SUN,96,99.84,0.159999999999997,8/19/2021 12:31:06 PM,davidsonat_vcu_ces,8/19/2021 12:31:06 PM,davidsonat_vcu_ces,-77.45528051,37.52597343
169,568551c3-8b40-4f5c-97c4-66a3a2e56921,380,8/19/2021 4:00:00 PM,08:30,Bm,FULL_SUN,96,99.84,0.159999999999997,8/19/2021 12:31:12 PM,marxbp_vcu_ces,8/19/2021 12:31:12 PM,marxbp_vcu_ces,-77.456608,37.52535788
170,d49c2532-51ac-483a-b62e-c5529a0d5d9a,17,8/19/2021 4:00:00 PM,08:31,Bm,FULL_SUN,96,99.84,0.159999999999997,8/19/2021 12:31:45 PM,marxbp_vcu_ces,8/19/2021 12:31:45 PM,marxbp_vcu_ces,-77.45659913,37.52533994
171,f07f577a-a022-49c6-b13a-bc48ed97d335,381,8/19/2021 4:00:00 PM,08:32,Bm,FULL_SUN,96,99.84,0.159999999999997,8/19/2021 12:32:35 PM,marxbp_vcu_ces,8/19/2021 12:32:35 PM,marxbp_vcu_ces,-77.45663153,37.52535825
172,57b1b2c9-a652-4a04-b2f1-072ddb921976,19,8/19/2021 4:00:00 PM,08:33,Bm,FULL_SUN,96,99.84,0.159999999999997,8/19/2021 12:33:45 PM,marxbp_vcu_ces,8/19/2021 12:33:45 PM,marxbp_vcu_ces,-77.45663597,37.52536988
173,5f4da210-746b-44c9-a2c8-fe64fc2723b6,18,8/19/2021 4:00:00 PM,08:33,Bm,FULL_SUN,96,99.84,0.159999999999997,8/19/2021 12:34:21 PM,marxbp_vcu_ces,8/19/2021 12:34:21 PM,marxbp_vcu_ces,-77.45664537,37.52536918
174,36063177-57a1-40e4-9d9e-1a648f042ddc,606,8/19/2021 4:00:00 PM,08:34,Atd,FULL_SUN,96,99.84,0.159999999999997,8/19/2021 12:35:05 PM,davidsonat_vcu_ces,8/19/2021 12:35:05 PM,davidsonat_vcu_ces,-77.45524961,37.52596781
175,19b5c953-06ad-48fe-9e56-8ae25ab2c862,607,8/19/2021 4:00:00 PM,08:35,Atd,FULL_SUN,94,97.76,2.23999999999999,8/19/2021 12:36:05 PM,davidsonat_vcu_ces,8/19/2021 12:36:05 PM,davidsonat_vcu_ces,-77.45522204,37.52602794
176,2e1eb35d-7ad0-4be5-9321-ddecdbc5d1ca,188,8/19/2021 4:00:00 PM,08:37,Atd,FULL_SUN,96,99.84,0.159999999999997,8/19/2021 12:37:42 PM,davidsonat_vcu_ces,8/19/2021 12:37:42 PM,davidsonat_vcu_ces,-77.4551933,37.52599721
177,16b582c3-8f7b-4161-a18c-1270082089d0,514,8/19/2021 4:00:00 PM,08:38,Bm,FULL_SUN,91,94.64,5.36,8/19/2021 12:38:59 PM,marxbp_vcu_ces,8/19/2021 12:38:59 PM,marxbp_vcu_ces,-77.4567633,37.52529432
178,20ae4b8f-8aea-4007-8273-c143253bebae,191,8/19/2021 4:00:00 PM,08:39,Atd,FULL_SUN,96,99.84,0.159999999999997,8/19/2021 12:39:09 PM,davidsonat_vcu_ces,8/19/2021 12:39:09 PM,davidsonat_vcu_ces,-77.45519508,37.52603321
179,7712b89f-b42a-40b1-bc50-514eed93d3a8,190,8/19/2021 4:00:00 PM,08:40,Atd,FULL_SUN,95,98.8,1.2,8/19/2021 12:40:40 PM,davidsonat_vcu_ces,8/19/2021 12:40:40 PM,davidsonat_vcu_ces,-77.45517656,37.52603904
180,7d5b3cbb-c3c7-4e31-96a2-ab29f88883b9,515,8/19/2021 4:00:00 PM,08:40,Bm,FULL_SUN,91,94.64,5.36,8/19/2021 12:40:59 PM,marxbp_vcu_ces,8/19/2021 12:40:59 PM,marxbp_vcu_ces,-77.45680965,37.52523306
181,211fc972-b4d2-4d1a-b2b6-f05731676646,198,8/19/2021 4:00:00 PM,08:40,Atd,FULL_SUN,96,99.84,0.159999999999997,8/19/2021 12:41:02 PM,davidsonat_vcu_ces,8/19/2021 12:41:02 PM,davidsonat_vcu_ces,-77.45516873,37.52605745
182,87c10353-6c1f-4a7f-bf39-ae1bd9362d47,779,8/19/2021 4:00:00 PM,08:41,Atd,FULL_SUN,96,99.84,0.159999999999997,8/19/2021 12:41:36 PM,davidsonat_vcu_ces,8/19/2021 12:41:36 PM,davidsonat_vcu_ces,-77.4551426,37.52604602
183,4b78a28b-3486-4653-a2f3-29c468dc3065,195,8/19/2021 4:00:00 PM,08:41,Atd,FULL_SUN,96,99.84,0.159999999999997,8/19/2021 12:42:03 PM,davidsonat_vcu_ces,8/19/2021 12:42:03 PM,davidsonat_vcu_ces,-77.45519785,37.5260622
184,8eb32680-f70b-4ee6-b860-671c659209b2,512,8/19/2021 4:00:00 PM,08:41,Bm,FULL_SUN,96,99.84,0.159999999999997,8/19/2021 12:42:13 PM,marxbp_vcu_ces,8/19/2021 12:42:13 PM,marxbp_vcu_ces,-77.45691256,37.52532448
185,b723093f-53e6-441d-b10f-b49a36c962c3,194,8/19/2021 4:00:00 PM,08:42,Atd,FULL_SUN,96,99.84,0.159999999999997,8/19/2021 12:42:22 PM,davidsonat_vcu_ces,8/19/2021 12:42:22 PM,davidsonat_vcu_ces,-77.45522214,37.52606433
186,1d1e833c-6915-4d63-ad6b-ea3f0f8396a1,196,8/19/2021 4:00:00 PM,08:42,Atd,FULL_SUN,96,99.84,0.159999999999997,8/19/2021 12:42:58 PM,davidsonat_vcu_ces,8/19/2021 12:42:58 PM,davidsonat_vcu_ces,-77.45520231,37.52608963
187,d542e49c-5305-4104-9d15-38cd339f3097,20,8/19/2021 4:00:00 PM,08:42,Bm,FULL_SUN,81,84.24,15.76,8/19/2021 12:43:22 PM,marxbp_vcu_ces,8/19/2021 12:52:59 PM,marxbp_vcu_ces,-77.457,37.525
188,4c453da5-3326-40d9-b029-981ebc5bee84,767,8/19/2021 4:00:00 PM,08:43,Atd,FULL_SUN,95,98.8,1.2,8/19/2021 12:43:24 PM,davidsonat_vcu_ces,8/19/2021 12:43:24 PM,davidsonat_vcu_ces,-77.45520073,37.52610597
189,fe948c51-76f1-43ea-88c8-75803e4a5a21,651,8/19/2021 4:00:00 PM,08:43,Atd,FULL_SUN,75,78,22,8/19/2021 12:44:58 PM,davidsonat_vcu_ces,8/19/2021 12:44:58 PM,davidsonat_vcu_ces,-77.45518254,37.5261156
190,8319bc24-78ff-419b-be80-c601bcf252b6,516,8/19/2021 4:00:00 PM,08:44,Bm,FULL_SUN,94,97.76,2.23999999999999,8/19/2021 12:45:21 PM,marxbp_vcu_ces,8/19/2021 12:45:21 PM,marxbp_vcu_ces,-77.45696699,37.52522079
191,e492ee15-5b12-42c4-bea9-eb155328ae73,200,8/19/2021 4:00:00 PM,08:45,Atd,FULL_SUN,84,87.36,12.64,8/19/2021 12:45:57 PM,davidsonat_vcu_ces,8/19/2021 12:45:57 PM,davidsonat_vcu_ces,-77.45523144,37.5261223
192,a64ae96b-40e6-4cdf-9280-fc29f0ee2e28,768,8/19/2021 4:00:00 PM,08:46,Atd,FULL_SHADE,27,28.08,71.92,8/19/2021 12:46:51 PM,davidsonat_vcu_ces,8/19/2021 12:46:51 PM,davidsonat_vcu_ces,-77.45524501,37.52615091
193,6e5593e0-d217-4ff0-a472-4a63b350888f,201,8/19/2021 4:00:00 PM,08:47,Atd,FULL_SUN,96,99.84,0.159999999999997,8/19/2021 12:47:55 PM,davidsonat_vcu_ces,8/19/2021 12:47:55 PM,davidsonat_vcu_ces,-77.45516618,37.52616821
194,377988fa-d561-4c21-98a5-336bf07924b1,647,8/19/2021 4:00:00 PM,08:49,Atd,FULL_SUN,96,99.84,0.159999999999997,8/19/2021 12:49:21 PM,davidsonat_vcu_ces,8/19/2021 12:49:21 PM,davidsonat_vcu_ces,-77.45509745,37.52626911
195,97985160-9ac6-4852-b6e0-9434fedb50c4,477,8/19/2021 4:00:00 PM,08:46,Bm,FULL_SUN,96,99.84,0.159999999999997,8/19/2021 12:49:47 PM,marxbp_vcu_ces,8/19/2021 12:49:47 PM,marxbp_vcu_ces,-77.45711754,37.52531069
196,46f25cc5-cb30-427f-9b3c-43594a3698d9,204,8/19/2021 4:00:00 PM,08:49,Atd,FULL_SUN,96,99.84,0.159999999999997,8/19/2021 12:49:53 PM,davidsonat_vcu_ces,8/19/2021 12:49:53 PM,davidsonat_vcu_ces,-77.45508127,37.52622346
197,ea745596-f52d-4c39-8443-c1cafa850c3f,21,8/19/2021 4:00:00 PM,08:49,Bm,FULL_SUN,96,99.84,0.159999999999997,8/19/2021 12:50:17 PM,marxbp_vcu_ces,8/19/2021 12:50:17 PM,marxbp_vcu_ces,-77.45712197,37.52537837
198,80cf05e9-5909-4593-9eeb-8b5dd2657927,203,8/19/2021 4:00:00 PM,08:50,Atd,FULL_SUN,96,99.84,0.159999999999997,8/19/2021 12:50:19 PM,davidsonat_vcu_ces,8/19/2021 12:50:19 PM,davidsonat_vcu_ces,-77.45508622,37.52618172
199,97e06a10-1d51-4fb4-aef5-513c92d69487,650,8/19/2021 4:00:00 PM,08:51,Atd,FULL_SUN,84,87.36,12.64,8/19/2021 12:51:12 PM,davidsonat_vcu_ces,8/19/2021 12:51:12 PM,davidsonat_vcu_ces,-77.45509579,37.52616272
200,a6dfc01d-1f27-4b0e-99a6-883b0f4ad0b5,202,8/19/2021 4:00:00 PM,08:51,Atd,FULL_SUN,94,97.76,2.23999999999999,8/19/2021 12:51:42 PM,davidsonat_vcu_ces,8/19/2021 12:51:42 PM,davidsonat_vcu_ces,-77.45508639,37.52616021
201,dbeec8c1-7fb4-43cb-96f4-e6711c3b9d42,649,8/19/2021 4:00:00 PM,08:52,Atd,FULL_SUN,96,99.84,0.159999999999997,8/19/2021 12:52:12 PM,davidsonat_vcu_ces,8/19/2021 12:52:12 PM,davidsonat_vcu_ces,-77.45503898,37.52621305
202,8d494713-531e-4daf-86d7-c1ca59ee0bb6,596,8/19/2021 4:00:00 PM,08:54,ThisPoolDoesNotExist,FULL_SHADE,0,0,100,8/19/2021 12:54:55 PM,davidsonat_vcu_ces,8/19/2021 12:54:55 PM,davidsonat_vcu_ces,-77.45561806,37.52617152
203,b93e947d-e0ff-4ffb-ba9d-8777ceb09dad,568,8/19/2021 4:00:00 PM,08:55,Atd,FULL_SUN,96,99.84,0.159999999999997,8/19/2021 12:55:29 PM,davidsonat_vcu_ces,8/19/2021 12:55:29 PM,davidsonat_vcu_ces,-77.45564758,37.52616911
204,370e6edd-9fa3-49e9-b549-c436cca6c3b1,566,8/19/2021 4:00:00 PM,08:55,Atd,FULL_SHADE,5,5.2,94.8,8/19/2021 12:56:16 PM,davidsonat_vcu_ces,8/19/2021 12:56:16 PM,davidsonat_vcu_ces,-77.45570344,37.52612116
205,f1410dd0-da00-4a55-bfb1-b38d5b34f8d9,567,8/19/2021 4:00:00 PM,08:56,Atd,FULL_SUN,93,96.72,3.28,8/19/2021 12:56:44 PM,davidsonat_vcu_ces,8/19/2021 12:56:44 PM,davidsonat_vcu_ces,-77.45568846,37.52613857
206,955c9c86-1112-44bc-a8ed-b9d58f03b125,481,8/19/2021 4:00:00 PM,08:56,Bm,FULL_SUN,93,96.72,3.28,8/19/2021 12:56:59 PM,marxbp_vcu_ces,8/19/2021 12:56:59 PM,marxbp_vcu_ces,-77.45722107,37.52556936
207,742a3794-a19e-4cca-a843-6a3032270edb,565,8/19/2021 4:00:00 PM,08:57,Atd,FULL_SUN,96,99.84,0.159999999999997,8/19/2021 12:57:15 PM,davidsonat_vcu_ces,8/19/2021 12:57:15 PM,davidsonat_vcu_ces,-77.45574693,37.52612003
208,340127a0-fcb5-4b0b-89df-12269440170a,480,8/19/2021 4:00:00 PM,08:57,Bm,FULL_SUN,96,99.84,0.159999999999997,8/19/2021 12:57:38 PM,marxbp_vcu_ces,8/19/2021 12:57:38 PM,marxbp_vcu_ces,-77.457,37.526
209,ffc4ef4b-c9ae-4305-9579-fbbd51fb63f9,569,8/19/2021 4:00:00 PM,08:57,Atd,FULL_SUN,96,99.84,0.159999999999997,8/19/2021 12:58:00 PM,davidsonat_vcu_ces,8/19/2021 12:58:00 PM,davidsonat_vcu_ces,-77.45578282,37.52619022
210,28644b07-a838-4d9f-a04b-4046c1ba1466,482,8/19/2021 4:00:00 PM,08:57,Bm,FULL_SUN,96,99.84,0.159999999999997,8/19/2021 12:58:15 PM,marxbp_vcu_ces,8/19/2021 12:58:15 PM,marxbp_vcu_ces,-77.45716331,37.52560631
211,258b06c6-4c20-4ad6-badc-faf9c42f800a,125,8/19/2021 4:00:00 PM,08:58,Atd,FULL_SUN,96,99.84,0.159999999999997,8/19/2021 12:58:42 PM,davidsonat_vcu_ces,8/19/2021 12:58:42 PM,davidsonat_vcu_ces,-77.45579486,37.5261937
212,2f1e6a5f-b976-46f5-83cc-aa42af2aedba,570,8/19/2021 4:00:00 PM,08:59,Atd,FULL_SUN,96,99.84,0.159999999999997,8/19/2021 12:59:27 PM,davidsonat_vcu_ces,8/19/2021 12:59:27 PM,davidsonat_vcu_ces,-77.45575216,37.52625331
213,74b38fca-e2d7-4df4-a987-d76831794766,120,8/19/2021 4:00:00 PM,08:59,Atd,FULL_SUN,96,99.84,0.159999999999997,8/19/2021 12:59:57 PM,davidsonat_vcu_ces,8/19/2021 12:59:57 PM,davidsonat_vcu_ces,-77.45573787,37.52626683
214,07be1197-ba0c-4733-b3ec-92223ce639fa,478,8/19/2021 4:00:00 PM,09:00,Bm,FULL_SUN,81,84.24,15.76,8/19/2021 1:00:49 PM,marxbp_vcu_ces,8/19/2021 1:00:49 PM,marxbp_vcu_ces,-77.45705612,37.52551134
215,be300e15-dbb9-4df2-affa-60ddc7d94314,777,8/19/2021 4:00:00 PM,09:00,Atd,FULL_SUN,65,67.6,32.4,8/19/2021 1:00:54 PM,davidsonat_vcu_ces,8/19/2021 1:00:54 PM,davidsonat_vcu_ces,-77.45574546,37.5262723
216,62dc3c58-1dca-4861-b73f-f3439713fbd2,479,8/19/2021 4:00:00 PM,09:01,Bm,FULL_SUN,70,72.8,27.2,8/19/2021 1:01:47 PM,marxbp_vcu_ces,8/19/2021 1:01:47 PM,marxbp_vcu_ces,-77.45706563,37.52551417
217,34442848-8e9a-4146-ac71-50150ce73662,776,8/19/2021 4:00:00 PM,09:02,Atd,FULL_SUN,96,99.84,0.159999999999997,8/19/2021 1:02:59 PM,davidsonat_vcu_ces,8/19/2021 1:02:59 PM,davidsonat_vcu_ces,-77.45574911,37.52627875
218,a2a418df-08f2-4bc9-a5b7-556c741adb6d,118,8/19/2021 4:00:00 PM,09:03,Atd,FULL_SUN,96,99.84,0.159999999999997,8/19/2021 1:03:30 PM,davidsonat_vcu_ces,8/19/2021 1:03:30 PM,davidsonat_vcu_ces,-77.45573459,37.52628721
219,f9ebedaf-929e-4128-9391-f3834a8fa0d4,117,8/19/2021 4:00:00 PM,09:03,Atd,FULL_SUN,96,99.84,0.159999999999997,8/19/2021 1:03:50 PM,davidsonat_vcu_ces,8/19/2021 1:03:50 PM,davidsonat_vcu_ces,-77.45572032,37.526293
220,7af168ee-058d-4d45-a0bb-d940891831f3,119,8/19/2021 4:00:00 PM,09:04,ThisPoolDoesNotExist,FULL_SUN,96,99.84,0.159999999999997,8/19/2021 1:04:21 PM,davidsonat_vcu_ces,8/19/2021 1:04:21 PM,davidsonat_vcu_ces,-77.45574849,37.52627874
221,f8dadc2c-df5b-41ef-8a76-69bc24c2ef63,595,8/19/2021 4:00:00 PM,09:05,Atd,PARTIAL_SHADE,56,58.24,41.76,8/19/2021 1:05:27 PM,davidsonat_vcu_ces,8/19/2021 1:05:27 PM,davidsonat_vcu_ces,-77.45563422,37.52633226
222,dc8ff582-02e9-4ec4-b18e-d245cf88d4fb,116,8/19/2021 4:00:00 PM,09:06,Atd,PARTIAL_SHADE,71,73.84,26.16,8/19/2021 1:07:02 PM,davidsonat_vcu_ces,8/19/2021 1:07:02 PM,davidsonat_vcu_ces,-77.45574314,37.52631815
223,034fa413-6403-4789-8068-081d69809ae9,383,8/19/2021 4:00:00 PM,09:06,Bm,FULL_SUN,96,99.84,0.159999999999997,8/19/2021 1:07:11 PM,marxbp_vcu_ces,8/19/2021 1:07:11 PM,marxbp_vcu_ces,-77.45674585,37.52549812
224,1030563c-77a3-4c51-8624-c3b1773b088c,115,8/19/2021 4:00:00 PM,09:07,Atd,FULL_SHADE,15,15.6,84.4,8/19/2021 1:08:03 PM,davidsonat_vcu_ces,8/19/2021 1:08:03 PM,davidsonat_vcu_ces,-77.45577217,37.52631899
225,9a6702ae-2e0d-4168-904e-8fcc129a7e82,509,8/19/2021 4:00:00 PM,09:07,Bm,PARTIAL_SHADE,59,61.36,38.64,8/19/2021 1:08:36 PM,marxbp_vcu_ces,8/19/2021 1:08:36 PM,marxbp_vcu_ces,-77.457,37.526
226,f38fcb23-3380-4148-8d82-c198ac468d45,114,8/19/2021 4:00:00 PM,09:08,Atd,FULL_SHADE,65,67.6,32.4,8/19/2021 1:08:44 PM,davidsonat_vcu_ces,8/19/2021 1:08:44 PM,davidsonat_vcu_ces,-77.45578242,37.52631254
227,dbc1127e-d703-4cee-89d6-ff1eead4af18,384,8/19/2021 4:00:00 PM,09:12,Bm,FULL_SUN,96,99.84,0.159999999999997,8/19/2021 1:12:31 PM,marxbp_vcu_ces,8/19/2021 1:12:31 PM,marxbp_vcu_ces,-77.45669974,37.52558163
228,9da86bb2-d17e-46a0-8d4e-8f4ee681612d,94,8/19/2021 4:00:00 PM,09:13,Atd,PARTIAL_SHADE,78,81.12,18.88,8/19/2021 1:13:31 PM,davidsonat_vcu_ces,8/19/2021 1:13:31 PM,davidsonat_vcu_ces,-77.45586433,37.52635863
229,64a976e7-f928-43d7-adb7-ac8e3052ded5,389,8/19/2021 4:00:00 PM,09:13,Bm,FULL_SUN,96,99.84,0.159999999999997,8/19/2021 1:13:50 PM,marxbp_vcu_ces,8/19/2021 1:13:50 PM,marxbp_vcu_ces,-77.457,37.526
230,dab37c14-405a-46e1-a247-6198dbe673f7,93,8/19/2021 4:00:00 PM,09:14,Atd,FULL_SUN,96,99.84,0.159999999999997,8/19/2021 1:14:14 PM,davidsonat_vcu_ces,8/19/2021 1:14:14 PM,davidsonat_vcu_ces,-77.4558607,37.52636611
231,90464361-041a-4fe4-86cf-b896fcd7010a,388,8/19/2021 4:00:00 PM,09:14,Bm,FULL_SUN,96,99.84,0.159999999999997,8/19/2021 1:14:28 PM,marxbp_vcu_ces,8/19/2021 1:14:28 PM,marxbp_vcu_ces,-77.45665078,37.52555316
232,8d30a7cb-8a81-4615-8368-1ff4575468af,95,8/19/2021 4:00:00 PM,09:14,Atd,FULL_SUN,96,99.84,0.159999999999997,8/19/2021 1:14:37 PM,davidsonat_vcu_ces,8/19/2021 1:14:37 PM,davidsonat_vcu_ces,-77.45584877,37.52637395
