Pool_ID,DistRC_m,Depth_cm,Pct_Shaded,MaxRTemp_Z,Depth_Z,Pct_Shaded_Z,SurfArea_Z,MaxTemp_Predicted_C,MaxTemp_SE,MaxTemp_Z
686,25.59977422,9.5,0,0,-0.665353083,-0.539498513,0.436403321,33.68327501,2.679544101,0.762857839
687,24.74621204,18.16666667,0,0,-0.346146731,-0.539498513,-0.443776649,33.45966529,1.306429028,0.674095847
688,4.671853484,9,0,0,-0.683768834,-0.539498513,-0.574051981,33.71920016,2.67982569,0.777118346
689,0.151509348,9.25,0,0,-0.674560958,-0.539498513,-0.573347972,33.70123758,2.679684016,0.769988092
693,22.8519751,8.875,0,0,-0.688372772,-0.539498513,-0.462851941,33.72818144,2.679897187,0.780683472
694,26.91676485,9.125,0.05,0,-0.679164896,-0.362056091,-0.144237248,34.79603728,1.306571804,1.204569396
696,33.92732227,8.75,0,0,-0.692976709,-0.539498513,-0.608146169,33.73716273,2.679969124,0.784248599
697,26.46920278,8.5,0.06,0,-0.702184585,-0.326567607,-0.487794021,33.45995476,2.677641517,0.674210752
698,42.33498227,6.75,0,0,-0.766639713,-0.539498513,-0.575929337,33.88086333,2.681179883,0.841290626
699,46.35651636,10.25,0.13,0,-0.637729456,-0.078148217,-0.371129543,32.98985109,2.675073062,0.48760286
703,81.8650616,3.75,0,0,-0.87713422,-0.539498513,-0.475680584,34.09641423,2.683206737,0.926853668
706,5.516317101,14.71354167,0,0,-0.473330512,-0.539498513,-0.482402205,33.30868047,2.677027649,0.614162345
707,10.18295654,19.25,0,0,-0.306245938,-0.539498513,-0.583271157,32.98273457,2.675462292,0.484777955
708,17.45516782,18,0.01,0,-0.352285315,-0.504010029,1.604321903,33.02335236,2.675401268,0.500901205
709,22.45559234,18.0625,0.03,0,-0.349983346,-0.43303306,-0.528827734,32.92047153,2.67459242,0.460062608
710,16.79992612,6.375,0.58,0,-0.780451527,1.518833578,-0.558094407,31.05449189,2.696440608,-0.280638968
711,32.01170602,10.3125,0.66,0,-0.635427487,1.802741452,-0.123452197,30.3780206,2.704264402,-0.549164595
712,7.229927104,17.25,0,0,-0.379908942,-0.539498513,0.066563395,33.12643518,2.676080732,0.541819982
713,14.39881484,10.75,0,0,-0.619313705,-0.539498513,0.917812016,33.59346213,2.678870925,0.727206571
715,15.67163939,7.25,0,0,-0.748223962,-0.539498513,-0.176085309,33.84493818,2.680866649,0.82703012
716,4.548188158,23.5,0,0,-0.149712054,-0.539498513,0.689042139,28.09467266,1.349879891,-1.45554073
717,39.22671448,15.5,0,0,-0.44436407,-0.539498513,-0.333314166,36.09703072,0.993925934,1.72099941
718,38.30734568,5.9375,0,0,-0.796565309,-0.539498513,-0.428791297,33.9392417,2.681703872,0.86446395
719,36.95975248,23.5,0,0,-0.149712054,-0.539498513,-0.39432837,32.6773708,2.674523816,0.363563646
720,35.84367735,8.125,0,0,-0.715996398,-0.539498513,0.367075265,33.78206917,2.680335401,0.802074233
721,54.81373777,4,0,0,-0.867926344,-0.539498513,1.009668307,34.07845166,2.683028186,0.919723414
722,41.69939543,18.5,0,0,-0.333869564,-0.539498513,-0.502544676,33.0366223,2.675680953,0.506168715
724,44.54287333,4.125,0,0,-0.863322406,-0.539498513,0.071927265,34.06947037,2.682939568,0.916158288
725,55.91605427,5.5625,0,0,-0.810377122,-0.539498513,-0.518167008,33.96618556,2.681951967,0.87515933
726,54.35020461,11.25,0,0,-0.600897954,-0.539498513,-0.445955704,33.55753698,2.67861398,0.712946065
727,62.22666532,6.5625,0.72,0,-0.77354562,2.015672358,-0.504883019,30.35228868,2.71308004,-0.559378894
728,58.80601584,12.375,0.14,0,-0.559462514,-0.042659732,-0.460304076,33.03577989,0.991960142,0.505834321
729,62.59495828,13.58333333,0,0,-0.514957783,-0.539498513,-0.466103819,33.38988628,2.677508093,0.646397033
730,59.31483683,6.1875,0.12,0,-0.787357433,-0.113636701,0.326577675,33.33093803,2.677411853,0.622997495
731,52.57174365,5.625,0,0,-0.808075153,-0.539498513,0.590614866,33.96169492,2.681910344,0.873376767
732,39.06996498,5.5,0,0,-0.812679091,-0.539498513,-0.496510333,33.97067621,2.681993701,0.876941894
733,49.3469528,12.25,0,0,-0.564066452,-0.539498513,-0.491682854,33.48568668,2.678121228,0.684425051
736,7.657392794,11.25,0,0,-0.600897954,-0.539498513,-0.500935537,33.55753698,2.67861398,0.712946065
742,7.389327518,12.25,0.06,0,-0.564066452,-0.326567607,0.321012786,33.19051613,2.675750766,0.56725695
744,31.06556908,10.15625,0,0,-0.64118241,-0.539498513,0.123923478,33.63612325,2.679185196,0.744140923
745,47.55917642,8.75,0.38,0,-0.692976709,0.809063891,2.986125481,31.86774926,2.680298243,0.04218396
746,35.68186798,4.3125,0,0,-0.8564165,-0.539498513,-0.078127377,34.05599844,2.682807462,0.910810597
747,33.69585581,8.5,0.23,0,-0.702184585,0.276736626,1.632214099,32.6236382,2.675761226,0.342234466
748,31.90377418,14.6875,0.04,0,-0.474289666,-0.397544576,1.879355057,33.1137712,2.675397701,0.536793013
749,29.50900803,8.75,0,0,-0.692976709,-0.539498513,0.150105889,33.73716273,2.679969124,0.784248599
752,27.26072779,8.75,0.01,0,-0.692976709,-0.504010029,2.065682979,33.68796764,2.679492729,0.764720582
754,-,26.75,0,0,-0.030009672,-0.539498513,-0.280681067,32.44385732,2.674151186,0.270870352
755,-,3.75,0.81,0,-0.87713422,2.335068717,-0.102197807,30.11161183,2.727277317,-0.654915694
756,-,18.125,0,0,-0.347681377,-0.539498513,-0.387187671,33.06356616,2.675796249,0.516864095
765,-,34.25,0,0,0.246226593,-0.539498513,0.545960532,28.94672295,1.326432434,-1.117318931
766,-,33.5,0,0,0.218602967,-0.539498513,-0.381455001,31.95886779,2.674333215,0.078353509
767,-,9.5,0.01,0,-0.665353083,-0.504010029,-0.35879261,33.63407991,2.679071099,0.743329822
772,-,22.125,0,0,-0.200355369,-0.539498513,-0.416856655,32.77616496,2.674771502,0.40278004
773,-,33,0.38,0,0.200187216,0.809063891,0.787067036,30.12537946,2.678870348,-0.649450623
774,-,16,0,0,-0.425948319,-0.539498513,-0.397144381,33.21624805,2.676524672,0.577471249
775,-,5.375,0.96,0,-0.817283029,2.867395982,-0.527084472,29.25692872,2.75339421,-0.994182594
776,-,38.5,0,0,0.402760477,-0.539498513,0.01916007,31.56521769,1.310150296,-0.077906101
777,-,16.3125,0.32,0,-0.414438475,0.596132985,-0.351417269,31.61955191,2.675286882,-0.056338105
781,-,3.25,0.97,0,-0.895549971,2.902884466,-0.497583109,29.36041551,2.75588986,-0.953103456
